season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2000,1,IND,REG,KC,22,32,273,1,1,1,-6,0,0,10,273,13,8.45808808838122,,0,32,119,1,1,1,7,-5.22543140384369,0,22,30,273,1,0,0,10,0,13,14.0688217851064,0,0,40,5,5,4,13,0,1,6,1,1,27,6,1,0,0,0,0,0,0,0,0,7,78,3,4,80,2,33,2,2,0,0,40,1,0,1,0,1,0,0,0,0,0,0,0,0,23;40,,,63,0,0,3,3,0,0,1,0,0,0,0,0
2000,1,JAX,REG,CLE,24,34,301,1,0,4,-22,0,0,0,301,19,17.283708844067,,0,40,119,2,1,0,9,2.19473332620692,0,24,33,301,1,0,0,0,0,19,23.0913893016442,0,0,35,0,0,3,9,1,1,7,1,0,0,3,0,0,0,0,1,1,1,1,0,1,5,2,3,17,1,24,2,2,0,0,50,1,0,1,0,0,1,0,0,0,0,0,0,0,50;25,,,75,0,0,3,3,0,0,1,0,0,0,0,0
2000,1,KC,REG,IND,16,37,212,2,1,1,-6,0,0,6,212,11,-3.44609087682329,,0,24,74,0,0,0,4,-7.47483333147829,0,16,37,212,2,0,0,6,0,11,-2.43362915143371,0,0,48,7,7,3,18,1,1,6,1,1,3,4,0,0,0,0,0,0,1,1,0,6,50,4,2,18,5,111,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0
2000,1,MIA,REG,SEA,15,24,134,1,0,2,-7,0,0,0,134,5,-0.729671662051387,,0,41,181,1,1,1,10,-8.83054133190176,0,15,24,134,1,0,0,0,0,5,2.14664100335709,0,0,27,0,28,3,16,1,4,12,6,4,50,8,0,0,0,0,0,0,2,2,0,6,36,1,5,24,1,26,3,3,0,0,48,1,0,1,1,1,0,0,0,0,0,0,0,0,48;25;30,,,103,0,0,2,2,0,0,1,0,0,0,0,0
2000,1,MIN,REG,CHI,13,23,190,0,1,1,-2,0,0,19,190,5,2.98789264882905,,0,30,186,3,1,0,12,8.48999172607279,0,13,21,190,0,1,0,19,0,5,7.13177459586402,0,0,47,9,13,6,27,1,2,18,2,0,0,1,0,0,0,0,1,1,1,1,0,4,20,2,0,0,5,124,3,3,0,0,45,1,0,0,2,1,0,0,0,0,0,0,0,0,35;38;45,,,118,0,0,3,3,0,0,1,0,0,0,0,0
2000,1,NE,REG,TB,26,39,216,1,0,6,-26,0,0,0,216,10,-5.70228042926847,,0,21,88,0,1,0,4,-5.5970693942653,0,26,37,216,1,1,1,0,0,10,-0.72849514309966,0,1,26,29,29,2,12,2,1,11,1,0,0,3,0,0,0,0,1,2,1,1,0,5,33,6,4,118,3,85,1,2,1,0,30,0.5,0,0,1,0,0,0,0,0,0,0,1,0,30,55,,30,55,0,1,1,0,0,1,0,0,0,0,0
2000,1,NO,REG,DET,18,34,169,0,1,5,-23,0,0,22,169,8,-5.2386627376503,,0,25,106,0,3,1,5,-7.27702668815618,0,18,32,169,0,2,1,22,0,8,-16.4816910156472,0,0,37,16,16,6,25,1,2,11,2,1,37,3,1,0,0,0,3,4,1,1,0,12,89,5,6,36,4,105,1,2,0,1,48,0.5,0,0,0,1,0,0,0,0,0,0,0,0,48,,52,48,0,52,1,1,0,0,1,0,0,0,0,0
2000,1,NYG,REG,ARI,17,25,172,0,1,0,0,0,0,5,172,9,2.22061303019291,,0,41,223,3,1,0,12,6.81416114821332,0,17,24,172,0,1,1,5,0,9,0.224682540225331,0,0,41,12,12,3,8,0,1,6,1,3,42,11,0,1,0,0,2,3,1,1,0,9,68,2,3,18,2,27,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0
2000,1,NYJ,REG,GB,23,44,261,1,1,0,0,0,0,17,261,13,12.4440005848711,,0,34,118,1,0,0,9,-2.89451170521102,0,23,43,261,1,0,0,17,0,13,12.4440005848711,0,0,31,8,8,2,4,3,1,3,0,1,0,3,0,0,0,0,0,0,1,1,0,10,75,1,1,0,5,92,2,4,2,0,39,0.5,0,1,1,0,0,0,0,0,0,1,1,0,23;39,52;48,,62,100,0,2,2,0,0,1,0,0,0,0,0
2000,1,OAK,REG,LV,20,35,176,1,0,4,-10,0,0,0,176,10,,,0,25,67,0,1,0,2,,0,20,35,176,1,0,0,0,0,10,,0,0,38,13,13,6,20,1,2,18,1,3,41,11,0,0,1,0,2,2,1,1,0,8,60,2,3,12,3,65,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,41,,0,41,0,1,1,0,0,1,0,0,0,0,0
2000,1,PHI,REG,DAL,16,29,130,1,3,1,-11,0,0,34,130,9,-7.21030739086735,,0,46,306,3,0,0,17,20.1914849269087,0,16,28,130,1,0,0,34,0,9,-5.58799878726303,0,0,36,0,4,7,29,0,5,35,7,2,35,6,1,0,0,0,0,0,0,0,0,4,25,3,4,20,1,29,2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,33;37,,,70,0,0,5,5,0,0,1,0,0,0,0,0
2000,1,PIT,REG,BAL,17,39,199,0,0,1,-6,1,1,0,199,9,-8.64449253945857,,0,18,30,0,1,0,3,-8.98833387868945,0,17,38,199,0,0,0,0,0,9,-3.56932961914352,0,0,44,14,20,4,13,0,1,3,1,0,0,3,0,0,0,0,2,2,0,0,0,2,15,5,0,0,2,48,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,45,,0,45,0,0,0,0,0,,0,0,0,0,0
2000,1,SD,REG,LV,19,42,197,0,3,2,-18,1,1,41,197,12,,,0,28,76,1,1,0,5,,0,19,42,197,0,0,0,41,0,12,,0,0,44,10,10,6,14,0,4,10,4,0,0,5,0,0,0,0,1,2,0,0,0,4,35,4,2,7,1,26,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0
2000,1,SEA,REG,MIA,10,24,84,0,4,4,-12,0,0,93,84,5,-20.9701679577299,,0,19,71,0,1,1,4,-8.28788686363259,0,10,24,84,0,0,0,93,0,5,-16.1446414332604,0,0,55,0,16,6,15,1,2,7,2,0,0,2,0,1,0,0,1,2,0,0,0,2,10,1,4,52,6,108,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,52,,0,52,0,0,0,0,0,,0,0,0,0,0
2000,1,SF,REG,ATL,23,36,253,3,1,1,-6,0,0,10,253,16,4.65279756800737,,0,24,92,1,2,0,6,-1.00557521198061,0,23,36,253,3,1,0,10,0,16,7.75465432036435,0,0,39,10,10,6,11,2,0,0,0,0,0,2,0,0,0,0,2,2,1,1,0,7,42,5,1,0,5,85,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1,0,0,0,0,0
2000,1,STL,REG,LA,25,35,441,3,3,2,-8,0,0,33,441,17,,,0,18,80,2,0,0,6,,0,25,35,441,3,0,0,33,0,17,,0,1,44,9,9,6,36,0,4,33,4,0,0,5,0,0,0,0,0,0,0,0,0,5,56,4,1,86,8,145,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,5,0,0,1,0,0,0,0,0
2000,1,TB,REG,NE,12,24,167,1,0,1,-11,0,0,0,167,7,-2.80458197096596,,0,38,140,2,1,0,9,7.91568298544735,0,12,24,167,1,0,0,0,0,7,-1.90329224005109,0,0,34,21,23,8,33,1,6,26,7,0,0,1,0,0,0,0,1,1,1,1,0,4,25,6,3,13,3,88,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0
2000,1,TEN,REG,BUF,17,31,152,0,1,4,-33,1,0,15,152,6,-13.5760232556051,,0,20,53,1,0,0,2,-4.83415243431227,0,17,29,152,0,0,0,15,0,6,-8.32880115611531,0,0,49,6,14,9,41,0,5,37,6,0,0,4,0,0,0,0,1,1,0,0,0,12,112,6,6,60,5,182,2,3,1,0,38,0.666666666666667,0,1,1,0,0,0,0,0,0,0,0,1,38;27,60,,65,60,0,1,1,0,0,1,0,0,0,0,0
2000,1,WAS,REG,CAR,25,35,234,0,0,0,0,0,0,0,234,13,5.17928072378577,,0,31,162,2,0,0,10,-0.189987659454346,0,25,35,234,0,0,0,0,0,13,5.17928072378577,0,0,39,5,7,6,51,1,6,59,6,0,0,6,0,0,0,0,0,0,1,1,0,7,64,2,3,15,3,53,2,2,0,0,24,1,0,2,0,0,0,0,0,0,0,0,0,0,24;21,,,45,0,0,2,2,0,0,1,0,0,0,0,0
2000,2,ARI,REG,DAL,18,24,243,2,0,2,-19,0,0,0,243,12,14.5333951888214,,0,33,98,1,2,1,8,-9.40924616637139,0,18,24,243,2,1,0,0,0,12,17.1799493440967,0,0,35,15,15,3,7,2,1,3,1,0,0,3,0,0,0,0,2,2,2,2,0,2,15,2,1,7,5,129,4,4,0,0,54,1,1,0,1,0,2,0,0,0,0,0,0,0,19;54;35;51,,,159,0,0,2,2,0,0,1,0,0,0,0,0
2000,2,ATL,REG,DEN,12,29,171,1,0,6,-32,2,1,0,171,8,-12.6526512767305,,0,13,47,0,1,1,2,-6.00650379899889,0,12,28,171,1,1,0,0,0,8,-0.730290327686817,0,1,54,5,9,6,22,0,2,13,2,0,0,2,0,0,0,0,2,3,0,0,0,10,71,1,3,50,8,257,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0
2000,2,BAL,REG,JAX,23,40,262,5,2,3,-20,1,0,64,262,11,6.57386236597484,,1,18,89,0,0,0,4,-0.953166360151954,0,23,38,262,5,0,0,64,0,11,10.335933350147,1,0,59,2,2,9,25,3,4,11,4,2,32,8,0,0,0,0,1,1,2,2,0,8,65,4,0,0,9,173,1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,4,4,0,0,1,0,0,0,0,0
2000,2,BUF,REG,GB,18,26,259,3,1,5,-39,0,0,-3,259,14,8.43940046674875,,0,34,89,0,0,0,5,-11.5922891476657,0,18,26,259,3,0,0,-3,0,14,15.8998333162821,0,0,38,8,10,5,33,3,4,35,3,0,0,4,0,0,0,0,0,0,3,3,0,5,33,2,3,3,4,83,2,2,0,0,45,1,0,1,0,1,0,0,0,0,0,0,0,0,45;20,,,65,0,0,3,3,0,0,1,0,0,0,0,0
2000,2,CAR,REG,SF,24,32,364,3,1,2,-12,0,0,21,364,18,24.2106646017003,,0,34,98,2,0,0,7,-1.35088834553608,0,24,32,364,3,1,0,21,0,18,26.043216518063,0,0,43,6,8,3,7,1,1,6,2,1,3,5,0,0,0,0,0,0,0,0,0,6,50,4,1,20,1,10,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,5,5,0,0,1,0,0,0,0,0
2000,2,CHI,REG,TB,15,29,96,0,2,5,-47,1,1,5,96,5,-25.2572269818172,,0,22,116,0,0,0,4,0.757468314608559,0,15,28,96,0,1,1,5,0,5,-20.8864880786402,0,0,39,9,19,5,20,0,2,15,2,0,0,2,0,1,0,0,1,1,0,0,0,9,64,0,3,23,7,166,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,42,,0,42,0,0,0,0,0,,0,0,0,0,0
2000,2,CIN,REG,CLE,15,43,250,1,2,7,-43,0,0,37,250,11,-11.1444465812724,,0,19,111,0,0,0,5,5.88810957272654,0,15,39,250,1,1,0,37,0,11,3.01560733261659,0,0,43,10,10,3,9,1,1,10,0,1,5,8,0,1,0,0,2,2,0,0,0,7,65,4,7,35,5,124,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,42,0,0,42,1,1,0,0,1,0,0,0,0,0
2000,2,CLE,REG,CIN,19,31,259,2,1,1,-10,1,0,18,259,12,13.4259738406399,,0,33,105,1,0,0,5,-7.78353003160669,0,19,29,259,2,0,0,18,0,12,14.9765169656603,0,0,49,5,5,9,48,3,7,43,7,2,7,9,0,0,0,0,1,1,1,1,0,6,60,1,2,5,2,42,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,3,3,0,0,1,0,0,0,0,0
2000,2,DAL,REG,ARI,24,34,243,3,0,1,-3,0,0,0,243,11,13.9658535483648,,0,22,90,0,1,1,6,-1.45158970064949,0,24,34,243,3,1,1,0,0,11,11.2475105314404,0,1,38,17,19,2,12,4,2,19,3,0,0,2,0,0,0,0,0,0,1,1,0,5,102,4,2,65,6,97,1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,4,4,0,0,1,0,0,0,0,0
2000,2,DEN,REG,ATL,20,33,268,3,0,2,-13,0,0,0,268,16,14.436779956245,,0,39,152,2,0,0,11,-1.8712713576532,1,20,32,268,3,0,0,0,0,16,18.6046511606931,0,0,28,6,16,2,16,4,6,32,5,0,0,7,0,0,0,0,0,0,3,3,0,7,54,4,3,33,2,38,2,2,0,0,51,1,0,1,0,0,1,0,0,0,0,0,0,0,29;51,,,80,0,0,4,4,0,0,1,0,0,0,0,0
2000,2,DET,REG,WAS,16,31,194,0,2,2,-12,0,0,71,194,8,-10.8928985331629,,0,24,62,0,0,0,6,-3.21850443550986,0,16,29,194,0,0,0,71,0,8,-4.43722858211978,0,0,43,10,10,3,18,1,1,16,0,4,84,5,0,0,0,0,0,0,0,0,0,7,50,3,1,6,2,61,5,5,0,0,54,1,0,1,2,1,1,0,0,0,0,0,0,0,49;20;54;37;35,,,195,0,0,0,0,0,0,,0,0,0,0,0
2000,2,GB,REG,BUF,25,35,269,2,0,4,-35,1,1,0,269,12,7.96032736407745,,1,16,40,0,1,0,2,-5.68248024873901,0,25,35,269,2,1,1,0,0,12,10.8513677340621,1,0,50,7,11,11,55,0,5,39,5,1,3,3,0,1,0,0,1,2,0,0,0,2,12,4,1,5,4,94,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,1,1,0,0,1,0,0,0,0,0
2000,2,IND,REG,LV,33,48,367,3,2,2,-16,0,0,39,367,20,8.50288194791122,,0,20,111,1,0,0,6,5.09445878770202,0,33,48,367,3,1,1,39,0,20,9.71424050303816,0,0,35,19,19,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,6,3,28,4,80,1,2,1,0,31,0.5,0,0,1,0,0,0,0,0,0,1,0,0,31,47,,31,47,0,4,4,0,0,1,0,0,0,0,0
2000,2,JAX,REG,BAL,28,50,386,3,2,4,-11,0,0,82,386,15,14.2631566355753,,0,21,46,0,4,2,4,-13.6284352875082,0,28,46,386,3,0,0,82,0,15,17.460186009301,0,0,42,6,8,1,5,1,3,20,3,2,37,8,0,0,0,0,2,3,0,0,0,10,60,6,5,25,5,118,5,5,0,0,48,1,0,0,2,3,0,0,0,0,0,0,0,0,36;45;48;34;48,,,211,0,0,3,3,0,0,1,0,0,0,0,0
2000,2,KC,REG,TEN,13,21,144,1,0,3,-17,1,0,0,144,8,7.57245696586324,,0,33,62,0,0,0,3,-14.1260526503054,0,13,21,144,1,0,0,0,0,8,11.3974711021292,0,0,44,6,20,5,17,0,4,23,5,2,80,4,1,1,0,0,2,2,1,1,0,10,72,2,0,0,3,63,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,36,,0,36,0,2,2,0,0,1,0,0,0,0,0
2000,2,MIA,REG,MIN,12,31,175,1,1,3,-15,0,0,29,175,8,-5.08231300220359,,0,16,49,0,0,0,2,-4.1167289748264,0,12,31,175,1,0,0,29,0,8,0.110334388213232,0,0,39,11,21,3,14,2,3,12,2,3,15,10,0,0,0,0,0,0,1,1,0,7,40,4,2,14,4,88,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2000,2,MIN,REG,MIA,23,37,355,1,3,3,-12,1,1,30,355,16,-3.25737587449145,,0,28,125,0,1,0,8,-2.48003022308694,0,23,36,355,1,1,0,30,0,16,7.25321972111818,0,0,31,6,8,2,15,0,3,15,3,1,0,7,0,0,0,0,2,3,0,0,0,7,60,2,4,16,2,40,2,2,0,0,49,1,0,1,0,1,0,0,0,0,0,0,0,0,28;49,,,77,0,0,1,1,0,0,1,0,0,0,0,0
2000,2,NE,REG,NYJ,25,43,229,1,0,6,-36,0,0,0,229,14,4.8089499151547,,0,34,100,0,0,0,6,-5.4520305386505,0,25,41,229,1,0,0,0,0,14,13.054983050607,0,0,25,9,11,2,6,2,2,10,3,1,24,8,0,0,0,0,0,0,0,0,0,3,8,3,4,93,3,75,4,5,1,0,35,0.8,0,0,4,0,0,0,0,1,0,0,0,0,32;35;30;33,29,,130,29,0,1,1,0,0,1,0,0,0,0,0
2000,2,NO,REG,LAC,33,46,259,3,2,0,0,0,0,14,259,19,7.83753964462624,,0,31,64,0,1,1,3,-10.5462956344709,0,33,46,259,3,0,0,14,0,19,8.78453964462624,0,0,41,4,4,5,26,1,5,21,4,2,51,4,0,0,0,0,1,1,0,0,0,6,37,5,4,93,6,138,3,3,0,0,31,1,0,2,1,0,0,0,0,0,0,0,0,0,20;20;31,,,71,0,0,1,1,0,0,1,0,0,0,0,0
2000,2,NYG,REG,PHI,21,29,220,2,0,1,0,1,0,0,220,14,19.9949507466939,,0,39,167,1,0,0,9,-0.196433291939947,0,21,28,220,2,0,0,0,0,14,20.3493821439173,0,0,35,0,6,4,24,0,3,33,4,0,0,8,0,0,0,0,1,1,0,0,0,4,35,3,3,34,4,117,4,4,0,0,44,1,0,1,2,1,0,0,0,0,0,0,0,0,32;36;44;23,,,135,0,0,3,3,0,0,1,0,0,0,0,0
2000,2,NYJ,REG,NE,16,37,281,3,1,2,-10,0,0,14,281,14,6.0357359671325,,0,17,59,0,0,0,4,-6.63330634332658,0,16,34,281,3,0,0,14,0,14,9.0342482390115,0,0,41,30,30,7,41,0,6,36,6,0,0,6,0,2,0,0,2,2,0,0,0,6,69,6,2,5,6,108,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0
2000,2,OAK,REG,IND,15,22,207,0,0,0,0,0,0,0,207,11,,,0,38,152,5,0,0,10,,0,15,22,207,0,1,0,0,0,11,,0,0,43,15,15,4,18,1,2,16,2,2,25,7,0,0,0,0,1,1,1,1,0,5,35,2,2,36,4,77,1,2,1,0,24,0.5,0,1,0,0,0,0,0,0,0,0,1,0,24,50,,24,50,0,5,5,0,0,1,0,0,0,0,0
2000,2,PHI,REG,NYG,19,33,214,1,0,3,-33,0,0,0,214,10,1.30571652739999,,0,12,56,1,0,0,2,0.0339676166186109,0,19,33,214,1,0,0,0,0,10,6.33809695539056,0,0,49,0,24,4,8,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,40,4,0,0,6,121,2,2,0,0,33,1,0,1,1,0,0,0,0,0,0,0,0,0,33;29,,,62,0,0,0,1,0,1,0,0,0,0,0,0
2000,2,SD,REG,NO,13,26,137,1,2,5,-21,1,0,36,137,6,,,0,20,72,1,0,0,5,,0,13,25,137,1,0,0,36,0,6,,0,1,56,12,12,6,18,1,0,0,0,2,21,5,0,0,0,0,2,2,1,1,0,7,85,4,2,32,6,221,2,2,0,0,49,1,0,0,0,2,0,0,0,0,0,0,0,0,42;49,,,91,0,0,3,3,0,0,1,0,0,0,0,0
