season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2002,1,DET,REG,MIA,17,36,220,1,1,3,-14,1,0,8,220,10,-4.09894764510682,,0,19,51,2,0,0,4,0.533982293738518,0,17,36,220,1,0,0,8,0,10,0.749581202806439,0,0,44,0,20,2,3,2,0,0,0,0,0,5,0,1,0,0,1,1,0,0,0,6,68,2,4,28,6,125,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0
2002,1,GB,REG,ATL,25,36,284,2,0,2,-11,0,0,0,284,15,11.9699708573029,,0,38,211,2,3,1,13,3.15762759177289,0,25,35,284,2,0,0,0,0,15,14.4457640914645,0,0,37,14,16,5,17,1,4,15,4,0,0,2,0,0,0,0,2,2,1,1,0,3,15,3,0,0,4,90,3,4,1,0,42,0.75,0,1,1,1,0,0,0,0,0,1,0,0,28;42;34,42,,104,42,0,4,4,0,0,1,1,1,0,0,34
2002,1,HOU,REG,DAL,10,22,145,2,1,6,-22,0,0,-7,145,5,-9.24862815143272,,0,35,87,0,1,0,4,-11.8000845439965,0,10,22,145,2,0,0,-7,0,5,-0.759527681861073,0,0,51,1,1,4,20,2,3,19,3,1,0,12,0,0,1,0,1,2,1,1,0,11,80,3,4,21,4,85,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,2,2,0,0,1,0,0,0,0,0
2002,1,IND,REG,JAX,41,66,439,5,1,2,-11,1,0,2,439,24,13.1161334125076,,1,60,222,1,0,0,14,1.36957669779076,0,41,65,439,5,2,2,2,0,24,6.12442508006772,1,0,102,0,8,5,18,3,2,11,1,1,40,5,6,1,0,0,1,1,3,3,0,7,54,10,4,15,6,89,1,3,1,1,27,0.333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,27,52,33,27,52,33,6,6,0,0,1,0,0,0,0,0
2002,1,KC,REG,CLE,20,29,276,1,1,0,0,0,0,8,276,12,11.4413357367705,,0,30,194,4,0,0,11,10.5325792180688,0,20,28,276,1,0,0,8,0,12,11.4318728361652,0,0,43,8,8,0,0,1,1,7,0,0,0,6,0,0,0,0,0,0,1,1,0,9,87,5,0,0,7,192,2,2,0,0,33,1,0,0,2,0,0,0,0,0,0,0,0,0,33;30,,,63,0,0,4,4,0,0,1,1,1,0,0,30
2002,1,MIA,REG,DET,18,27,207,3,0,0,0,0,0,0,207,15,19.2145392883685,,0,41,182,3,0,0,11,0.559894571255427,0,18,25,207,3,1,0,0,0,15,19.7501508842106,0,0,37,0,14,2,7,1,3,14,3,1,28,5,0,1,0,0,1,1,1,1,1,4,54,6,3,35,3,75,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,7,7,0,0,1,0,0,0,0,0
2002,1,MIN,REG,CHI,16,28,234,1,2,1,-6,1,1,53,234,9,8.5703327628825,,0,33,140,1,1,0,10,1.09995002252729,0,16,28,234,1,0,0,53,0,9,10.3073251953564,0,0,46,6,6,5,16,0,1,9,1,1,6,3,0,0,0,0,1,1,1,1,0,8,52,2,2,16,5,115,3,3,0,0,42,1,0,1,1,1,0,0,0,0,0,0,0,0,30;22;42,,,94,0,0,2,2,0,0,1,0,0,0,0,0
2002,1,NE,REG,PIT,29,43,294,3,0,2,-14,0,0,0,294,14,7.50714049333044,,0,18,63,0,1,1,3,-8.61942382401321,0,29,43,294,3,0,0,0,0,14,9.73170540914441,0,0,30,31,31,7,53,2,5,38,4,3,4,7,0,0,0,0,0,0,2,2,0,7,88,3,1,10,2,51,3,3,0,0,45,1,0,2,0,1,0,0,0,0,0,0,0,0,45;28;27,,,100,0,0,3,3,0,0,1,0,0,0,0,0
2002,1,NO,REG,TB,24,42,260,2,1,2,-10,0,0,9,260,13,6.32613669738914,,0,34,118,0,0,0,6,-2.24741190941894,0,24,39,260,2,0,0,9,0,13,15.785805402629,0,0,35,20,28,4,12,1,3,17,2,1,0,6,1,0,0,0,0,0,0,0,0,5,45,5,3,48,3,52,2,2,0,0,41,1,0,1,0,1,0,0,0,0,0,0,0,0,28;41,,,69,0,0,2,2,0,0,1,0,0,0,0,0
2002,1,NYG,REG,SF,28,45,342,0,3,3,-24,0,0,48,342,17,6.45583042535886,,0,22,43,1,0,0,2,-10.1515372590802,0,28,45,342,0,0,0,48,0,17,10.586738927159,0,0,22,24,24,1,2,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,10,80,4,1,5,4,75,2,2,0,0,33,1,0,1,1,0,0,0,0,0,0,0,0,0,29;33,,,62,0,0,1,1,0,0,1,0,0,0,0,0
2002,1,NYJ,REG,BUF,24,30,210,2,0,3,-17,0,0,0,210,11,6.15135913745038,,1,14,73,0,1,1,4,-8.62255608680864,0,24,30,210,2,0,0,0,0,11,10.5135224362137,1,2,44,13,29,5,30,1,4,29,5,2,37,5,0,0,0,0,0,0,1,1,0,10,90,4,1,10,7,290,3,4,1,0,45,0.75,0,0,2,1,0,0,0,0,0,1,0,0,34;45;33,48,,112,48,0,2,2,0,0,1,0,0,0,0,0
2002,1,OAK,REG,LV,19,28,214,2,1,2,-12,0,0,5,214,12,,,0,40,221,2,1,1,13,,0,19,28,214,2,0,0,5,0,12,,0,0,28,18,20,4,16,2,3,12,4,0,0,4,0,0,0,0,0,0,0,0,0,5,45,4,1,22,4,71,1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,4,4,0,0,1,0,0,0,0,0
2002,1,PHI,REG,TEN,18,36,212,3,2,6,-31,1,1,11,212,11,-4.11306669081451,,0,22,80,0,0,0,5,0.834019193018321,0,18,36,212,3,0,0,11,0,11,5.00914622306236,0,0,36,11,17,6,24,3,1,2,1,1,1,2,0,0,0,0,0,0,3,3,0,10,113,4,2,17,4,99,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,3,3,0,0,1,0,0,0,0,0
2002,1,PIT,REG,NE,25,38,247,1,3,5,-38,1,1,51,247,11,-10.3366380973021,,0,24,74,1,1,1,7,-1.25874534220202,0,25,38,247,1,0,0,51,0,11,1.22049338259967,0,0,28,19,21,3,15,1,2,14,3,0,0,2,0,0,0,0,0,0,1,1,0,13,112,5,2,9,6,129,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,39,,0,39,0,2,2,0,0,1,0,0,0,0,0
2002,1,SD,REG,LAC,15,19,160,2,0,1,0,0,0,0,160,9,,,0,45,241,2,0,0,16,,0,15,19,160,2,0,0,0,0,9,,0,0,36,0,6,7,51,0,4,31,4,1,0,4,0,0,0,0,0,0,0,0,0,4,39,4,3,33,2,44,2,2,0,0,28,1,0,2,0,0,0,0,0,0,0,0,0,0,28;27,,,55,0,0,4,4,0,0,1,0,0,0,0,0
2002,1,SEA,REG,LV,23,32,155,2,0,3,-12,0,0,0,155,8,4.76954987707328,,0,16,43,0,1,0,3,-3.70276191079756,0,23,31,155,2,1,0,0,0,8,8.45003500188947,0,0,34,27,27,4,14,1,2,12,2,1,2,3,0,0,0,0,2,2,1,1,0,13,105,4,1,4,4,120,1,2,1,0,32,0.5,0,0,1,0,0,0,0,0,1,0,0,0,32,39,,32,39,0,2,2,0,0,1,0,0,0,0,0
2002,1,SF,REG,NYG,16,26,166,1,1,0,0,0,0,44,166,7,2.0233465667856,,0,25,113,0,0,0,5,0.283658825124201,0,16,26,166,1,0,0,44,0,7,2.0233465667856,0,0,40,15,15,6,33,0,3,24,3,3,28,7,0,0,0,0,0,0,0,0,0,5,29,0,0,0,3,65,3,5,1,1,36,0.6,0,1,2,0,0,0,0,0,0,1,0,0,23;33;36,48,25,92,48,25,1,1,0,0,1,1,1,0,0,36
2002,1,STL,REG,LA,32,41,315,0,1,3,-20,0,0,15,315,10,,,0,13,32,1,0,0,4,,0,32,38,315,0,0,0,15,0,10,,0,0,46,0,4,3,12,0,4,15,4,2,32,3,0,0,0,0,1,1,0,0,0,6,44,5,3,14,5,97,3,4,1,0,43,0.75,0,0,1,2,0,0,0,0,1,0,0,0,41;43;39,39,,123,39,0,1,1,0,0,1,0,0,0,0,0
2002,1,TB,REG,NO,28,53,278,2,1,3,-17,1,0,-7,278,12,-8.8997242749954,,0,21,72,0,0,0,5,-1.52313703193795,0,28,49,278,2,0,0,-7,0,12,-4.09121623731859,0,0,42,17,27,4,11,0,2,10,3,1,23,5,0,0,0,0,1,1,0,0,0,8,85,6,5,29,5,143,2,4,1,1,52,0.5,0,0,0,1,1,0,0,0,0,0,1,0,52;40,53,47,92,53,47,2,2,0,0,1,0,0,0,0,0
2002,1,TEN,REG,PHI,24,34,269,2,1,1,-2,0,0,10,269,15,16.7590655550105,,0,25,61,1,1,0,4,-6.44100030993442,1,24,34,269,2,2,2,10,0,15,11.3769964655024,0,0,39,7,21,6,34,1,6,31,6,2,10,8,0,1,0,0,1,2,1,1,0,6,50,5,1,0,3,57,2,2,0,0,47,1,0,0,1,1,0,0,0,0,0,0,0,0,33;47,,,80,0,0,1,1,0,0,1,0,0,0,0,0
2002,1,WAS,REG,ARI,28,40,327,3,1,1,-7,0,0,-6,327,13,7.27883801006331,,0,32,122,1,0,0,8,3.5887069751625,0,28,39,327,3,0,0,-6,0,13,15.1157876408202,0,0,31,1,23,2,6,1,1,0,1,1,2,6,0,0,0,0,0,0,0,0,0,7,56,1,3,26,6,100,1,1,0,0,35,1,0,0,1,0,0,0,0,0,0,0,0,0,35,,,35,0,0,4,4,0,0,1,0,0,0,0,0
2002,2,ARI,REG,SEA,10,22,107,1,1,2,-9,1,0,2,107,8,-3.508281430637,,0,35,249,1,0,0,10,9.00139472946805,0,10,22,107,1,0,0,2,0,8,-1.71222694963217,0,1,45,20,20,5,17,1,1,7,1,0,0,8,0,1,0,0,2,2,1,1,0,7,42,3,2,-2,4,161,1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,3,3,0,0,1,0,0,0,0,0
2002,2,ATL,REG,CHI,17,28,166,1,0,4,-31,0,0,0,166,11,-1.91953276786006,,0,30,122,0,2,2,5,-12.581384396188,0,17,28,166,1,0,0,0,0,11,3.14017797644266,0,0,41,3,3,1,7,2,1,7,1,1,14,5,0,1,0,0,0,0,1,1,0,5,40,6,4,12,3,122,2,4,2,0,37,0.5,0,1,1,0,0,0,0,0,0,1,1,0,37;27,50;45,,64,95,0,1,1,0,0,1,0,1,1,0,45
2002,2,BAL,REG,TB,16,38,141,0,1,3,-23,0,0,1,141,6,-19.8387795174855,,0,20,55,0,1,0,4,-6.37758207996376,0,16,37,141,0,0,0,1,0,6,-16.524773730234,0,0,36,22,22,7,14,1,1,6,1,0,0,3,0,0,0,0,0,1,0,0,0,3,25,2,3,31,6,104,0,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,,,55,0,0,55,0,0,0,0,,0,0,0,0,0
2002,2,BUF,REG,MIN,35,49,463,3,0,3,-26,0,0,0,463,22,21.92172769078,,0,14,31,0,2,0,4,-8.07020624064541,0,35,49,463,3,0,0,0,0,22,25.9303607204709,0,1,56,9,15,4,19,2,5,45,3,0,0,2,0,0,0,0,2,3,3,3,1,6,65,6,1,16,9,232,4,5,1,0,54,0.8,0,2,0,0,2,0,0,0,0,1,0,0,52;20;20;54,44,,146,44,0,3,3,0,0,1,0,0,0,0,0
2002,2,CAR,REG,DET,21,33,310,1,0,0,0,0,0,0,310,12,10.7089037280942,,0,30,75,2,1,0,6,-8.84494762284708,0,21,32,310,1,0,0,0,0,12,11.1033924736961,0,0,38,2,14,8,56,2,6,57,4,2,47,10,1,0,0,0,1,2,1,1,0,4,55,5,9,15,1,22,1,3,1,1,23,0.333333333333333,0,1,0,0,0,0,0,0,0,1,0,0,23,40,46,23,40,46,4,4,0,0,1,0,0,0,0,0
2002,2,CHI,REG,ATL,12,24,143,1,1,1,-7,0,0,11,143,8,-0.728048468122283,,0,31,106,1,2,1,6,-8.21249284211081,0,12,23,143,1,0,0,11,0,8,4.54321751522643,0,0,54,4,4,7,38,3,4,31,4,0,0,3,0,0,0,0,1,2,3,3,0,7,79,3,2,11,3,61,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,50,,0,50,0,2,2,0,0,1,0,0,0,0,0
2002,2,CIN,REG,CLE,26,47,239,1,3,5,-38,2,0,58,239,16,-14.5712431905558,,0,31,156,0,0,0,11,7.9044541704352,0,26,43,239,1,0,0,58,0,16,-1.58506991545437,0,0,39,6,6,6,20,0,1,8,1,0,0,2,0,0,0,0,2,2,0,0,0,3,30,6,1,2,4,45,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2002,2,CLE,REG,CIN,17,30,198,2,0,1,-8,0,0,0,198,11,4.30244982743221,,0,27,75,0,0,0,3,-5.82863350570551,0,17,30,198,2,0,0,0,0,11,5.52731823700065,0,0,50,10,10,4,22,2,5,38,3,3,72,5,0,0,0,0,0,0,0,0,0,12,87,3,2,20,2,28,2,2,0,0,52,1,0,0,0,1,1,0,0,0,0,0,0,0,52;45,,,97,0,0,2,2,0,0,1,0,0,0,0,0
2002,2,DAL,REG,TEN,14,24,240,2,0,1,-10,0,0,0,240,10,10.9867119094124,,0,26,67,0,0,0,3,-8.31132225255715,0,14,24,240,2,0,0,0,0,10,11.9430332190823,0,0,49,0,12,3,17,1,3,24,2,1,52,7,1,0,0,0,0,0,0,0,0,2,15,3,2,18,3,64,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0
2002,2,DEN,REG,SF,14,19,119,2,0,4,-21,0,0,0,119,10,6.70517682534779,,0,35,201,1,1,1,10,1.12438870512415,0,14,19,119,2,0,0,0,0,10,10.8756234469511,0,0,46,7,7,4,18,1,2,15,2,1,0,2,0,0,0,0,0,0,1,1,0,3,30,5,4,13,2,6,1,1,0,0,28,1,0,1,0,0,0,0,0,0,0,0,0,0,28,,,28,0,0,3,3,0,0,1,0,0,0,0,0
2002,2,DET,REG,CAR,12,30,106,0,2,6,-57,2,1,23,106,5,-22.2548535232781,,0,22,73,1,0,0,5,0.365321213525021,0,12,29,106,0,0,0,23,0,5,-11.7799362146761,0,0,55,1,7,6,13,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,11,100,3,3,20,3,47,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2002,2,GB,REG,NO,29,44,270,2,1,1,-8,0,0,11,270,13,-1.12535128233996,,0,21,95,0,2,2,5,-6.27172737388173,0,29,40,270,2,1,1,11,0,13,-0.430631729579016,0,0,34,15,15,3,8,1,1,6,1,2,44,4,0,0,0,0,0,1,0,0,0,7,73,4,2,0,6,117,2,2,0,0,36,1,0,1,1,0,0,0,0,0,0,0,0,0,27;36,,,63,0,0,2,2,0,0,1,0,0,0,0,0
2002,2,HOU,REG,LAC,6,25,87,0,2,9,-58,1,1,26,87,4,-28.8931263482664,,0,25,89,0,0,0,4,-4.94946809355874,0,6,21,87,0,1,0,26,0,4,-9.49474588420708,0,0,46,10,10,5,27,0,2,20,1,1,34,4,0,0,0,0,0,0,0,0,0,12,73,3,5,79,4,61,1,1,0,0,45,1,0,0,0,1,0,0,0,0,0,0,0,0,45,,,45,0,0,0,0,0,0,,0,0,0,0,0
2002,2,IND,REG,MIA,26,45,289,1,3,0,0,0,0,39,289,12,-8.98697367116196,,0,31,143,0,0,0,14,0.460469512385316,0,26,44,289,1,0,0,39,0,12,-9.01449763598006,0,0,30,19,19,2,10,1,1,8,0,1,30,2,0,0,0,0,0,0,0,0,0,5,35,5,3,28,3,71,2,2,0,0,25,1,0,2,0,0,0,0,0,0,0,0,0,0,25;23,,,48,0,0,1,1,0,0,1,0,0,0,0,0
2002,2,JAC,REG,JAX,25,36,320,2,0,0,0,0,0,0,320,14,,,0,29,130,1,1,1,5,,0,25,35,320,2,0,0,0,0,14,,0,0,37,10,10,3,7,0,1,3,1,2,30,7,0,0,0,0,0,0,0,0,0,5,45,3,2,13,4,79,1,2,1,0,26,0.5,0,1,0,0,0,0,0,0,0,1,0,0,26,43,,26,43,0,2,2,0,0,1,0,0,0,0,0
2002,2,KC,REG,JAX,16,32,199,1,2,1,-3,0,0,80,199,11,-1.49573729437594,,0,28,140,0,0,0,9,0.627081187791191,0,16,31,199,1,0,0,80,0,11,2.03412939881622,0,0,48,5,7,3,15,1,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,5,48,4,2,21,2,31,3,3,0,0,39,1,0,1,2,0,0,0,0,0,0,0,0,0,25;38;39,,,102,0,0,1,1,0,0,1,0,0,0,0,0
2002,2,MIA,REG,IND,13,18,187,2,1,1,-8,1,0,24,187,8,7.67963005136699,,0,34,163,1,0,0,10,2.484242302935,0,13,18,187,2,0,0,24,0,8,8.62393857608549,0,0,43,19,19,3,3,0,0,0,0,3,21,9,0,0,0,0,1,1,0,0,0,11,68,0,1,6,3,50,0,1,1,0,,0,0,0,0,0,0,0,0,1,0,0,0,0,,28,,0,28,0,3,3,0,0,1,0,0,0,0,0
2002,2,MIN,REG,BUF,25,46,281,3,0,5,-45,2,2,0,281,15,-5.12543035688799,,0,39,213,2,3,1,15,5.67274499800988,0,25,45,281,3,0,0,0,0,15,12.6789407934282,0,0,49,5,11,6,33,0,3,26,3,0,0,1,0,0,0,0,2,3,0,0,0,8,65,7,2,74,8,167,2,3,1,0,29,0.666666666666667,0,2,0,0,0,0,0,0,0,1,0,0,29;22,44,,51,44,0,3,5,2,0,0.6,0,0,0,0,0
2002,2,NE,REG,NYJ,25,35,269,2,1,0,0,0,0,10,269,13,12.5514487944777,,0,40,163,1,0,0,12,7.31568660133053,0,25,35,269,2,1,1,10,0,13,6.61775072325258,0,0,32,7,7,3,12,1,5,21,4,1,90,8,1,0,0,0,0,0,1,1,1,3,36,3,4,45,2,31,3,3,0,0,40,1,0,1,1,1,0,0,0,0,0,0,0,0,28;31;40,,,99,0,0,5,5,0,0,1,0,0,0,0,0
2002,2,NO,REG,GB,16,28,217,2,2,1,-6,0,0,32,217,10,1.76856105642502,,0,28,146,2,0,0,6,2.22520121769048,0,16,26,217,2,0,0,32,0,10,9.39313502745346,0,0,42,15,15,3,10,2,1,8,1,1,17,9,0,1,0,0,2,2,3,3,1,9,59,4,4,44,5,111,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,39,,0,39,0,5,5,0,0,1,0,0,0,0,0
2002,2,NYG,REG,LA,22,26,307,1,1,2,-16,0,0,16,307,11,16.5308869299261,,0,38,103,0,0,0,4,-10.8506856161042,0,22,25,307,1,0,0,16,0,11,21.7872133724285,0,0,45,4,4,2,8,1,1,6,1,2,31,3,1,0,0,0,0,0,2,2,0,4,30,2,0,0,3,75,4,4,0,0,34,1,0,2,2,0,0,0,0,0,0,0,0,0,20;32;34;25,,,111,0,0,2,2,0,0,1,0,0,0,0,0
2002,2,NYJ,REG,NE,18,33,189,1,1,5,-21,1,1,8,189,7,-29.3827584376559,,0,9,32,0,0,0,1,0.700183724518865,0,18,33,189,1,0,0,8,0,7,-16.9135577172274,0,0,49,17,17,3,8,1,0,0,0,1,0,3,0,0,0,0,0,0,1,1,0,7,55,0,1,18,8,171,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2002,2,OAK,REG,LV,43,65,403,1,2,5,-34,0,0,22,403,22,,,0,17,95,1,0,0,6,,0,43,65,403,1,1,0,22,0,22,,0,1,32,8,12,1,1,2,0,0,0,1,3,5,0,0,0,0,0,0,4,4,0,7,69,4,3,17,3,144,3,4,1,0,45,0.75,0,1,0,2,0,0,0,0,0,1,0,0,41;45;27,46,,113,46,0,3,3,0,0,1,0,0,0,0,0
