season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2009,1,DET,REG,NO,16,37,205,0,3,1,-7,0,0,307,138,7,-13.190932251729,-15.9172685231481,0,20,33,2,0,0,5,-1.02422530070851,0,16,35,205,0,0,0,307,138,7,-5.19196425580369,0,0,57,10,10,0,0,2,0,0,2,1,26,7,0,0,0,0,0,0,2,2,1,8,80,3,2,55,5,180,2,2,0,0,47,1,0,1,0,1,0,0,0,0,0,0,0,0,47;24,,,71,0,0,3,3,0,0,1,0,0,0,0,0
2009,1,GB,REG,CHI,17,28,184,1,0,4,-34,0,0,327,72,8,-1.01554876060056,-0.554123254758971,1,22,76,1,0,0,4,-6.45456190916593,0,17,28,184,1,0,0,327,72,8,3.63564846914431,1,0,40,12,20,0,0,0,2,11,4,4,129,7,0,0,0,0,0,0,0,0,0,6,45,2,2,14,4,124,2,3,1,0,52,0.666666666666667,0,0,1,0,1,0,0,0,0,1,0,0,52;39,49,,91,49,0,1,1,0,0,1,0,0,0,0,0
2009,1,HOU,REG,NYJ,18,33,166,0,1,2,-21,0,0,154,97,7,-10.7947116440046,-15.0985597209497,0,13,38,0,0,0,3,-1.44463521614671,0,18,33,166,0,1,1,154,97,7,-11.8757694144733,0,0,43,16,20,0,0,1,0,0,3,1,14,5,0,1,0,0,1,1,0,0,1,6,37,2,0,0,5,118,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2009,1,IND,REG,JAX,28,38,301,1,1,1,-7,0,0,327,141,15,11.2428556145319,9.74311722736609,0,31,71,1,1,1,4,-13.3558170524775,0,28,38,301,1,0,0,327,141,15,12.6273272358962,0,0,26,17,17,0,0,0,1,8,6,0,0,6,0,0,0,0,0,0,0,0,0,3,17,4,2,5,3,82,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,52,,0,52,0,2,2,0,0,1,0,0,0,0,0
2009,1,JAX,REG,IND,14,28,122,0,0,1,-8,0,0,149,68,4,-10.4150845708129,-12.918936301555,0,26,114,1,0,0,7,6.24458477243036,0,14,28,122,0,0,0,149,68,4,-9.05410609946487,0,0,40,17,17,0,0,1,1,7,2,1,0,3,0,0,0,0,0,0,1,1,0,3,24,5,0,0,2,54,2,3,1,0,46,0.666666666666667,0,1,0,1,0,0,0,0,0,0,0,1,24;46,63,,70,63,0,0,0,0,0,,0,0,0,0,0
2009,1,KC,REG,BAL,16,24,177,2,0,3,-18,1,0,163,82,8,-0.984241643371523,1.56308474640052,0,17,29,0,0,0,1,-7.4301713895984,0,16,24,177,2,0,0,163,82,8,4.89976466350677,0,1,55,16,16,0,0,1,1,4,0,1,70,8,0,1,0,0,2,2,0,0,0,3,15,5,1,0,6,118,1,1,0,0,53,1,0,0,0,0,1,0,0,0,0,0,0,0,53,,,53,0,0,3,3,0,0,1,0,0,0,0,0
2009,1,LA,REG,SEA,17,36,191,0,0,3,-21,0,0,371,61,7,-11.4235241762434,-7.52803329910551,0,18,77,0,0,0,6,-2.25422098906711,0,17,35,191,0,0,0,371,61,7,-7.10927812103895,0,0,47,12,16,0,0,1,0,0,2,2,12,6,0,0,0,0,1,1,1,1,0,10,85,5,1,24,2,42,0,1,1,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,,37,,0,37,0,0,0,0,0,,0,0,0,0,0
2009,1,LAC,REG,LV,24,36,252,1,1,3,-12,0,0,247,109,14,7.24725212786834,0.124434795644548,0,23,77,2,0,0,5,1.63317863817792,0,24,36,252,1,1,1,247,109,14,6.69411027384922,0,0,40,14,14,0,0,1,1,7,1,2,21,7,0,1,0,0,1,1,1,1,0,9,60,4,3,10,5,170,1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,3,3,0,0,1,0,0,0,0,0
2009,1,LV,REG,LAC,14,32,225,1,2,1,-7,0,0,438,80,9,0.180446549553571,-12.6943093634421,0,32,148,1,1,1,8,-0.130087643221486,0,14,31,225,1,0,0,438,80,9,1.67109558620924,0,0,47,10,10,0,0,1,3,12,5,1,7,6,0,0,0,0,0,0,1,1,0,6,40,5,3,36,4,67,2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,37;35,,,72,0,0,2,2,0,0,1,0,0,0,0,0
2009,1,MIA,REG,ATL,21,30,176,1,1,4,-13,1,1,159,88,11,-6.77178609679686,2.29038616706585,0,22,96,0,0,0,4,-0.623573612538166,0,21,29,176,1,2,2,159,88,11,-8.74117398209637,0,0,42,9,9,0,0,1,2,16,2,0,0,5,0,0,0,0,0,0,0,0,0,4,27,4,2,11,5,92,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2009,1,MIN,REG,CLE,14,22,110,1,0,4,-25,0,0,97,72,4,-2.18074480218189,2.72594541311264,0,37,225,3,0,0,14,12.6042164906394,0,14,22,110,1,0,0,97,72,4,2.81555402184762,0,0,43,9,9,0,0,1,4,20,9,1,0,4,0,0,0,0,0,0,1,1,0,3,38,1,2,54,4,99,2,2,0,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,21;37,,,58,0,0,4,4,0,0,1,0,0,0,0,0
2009,1,NE,REG,BUF,39,53,378,2,1,1,-10,0,0,279,155,22,10.3190165494455,7.36228508769342,0,23,73,1,0,0,5,-7.45326573236433,0,39,53,378,2,0,0,279,155,22,12.5885543350017,0,0,20,21,21,0,0,2,4,26,7,0,0,4,0,0,0,0,0,0,1,1,0,6,55,2,2,21,5,147,2,3,1,0,28,0.666666666666667,0,2,0,0,0,0,0,0,0,1,0,0,20;28,41,,48,41,0,1,1,0,0,1,0,0,0,0,0
2009,1,NO,REG,DET,26,34,358,6,1,0,0,0,0,336,165,16,24.3338109275254,15.4451847952955,0,35,157,0,1,1,10,-10.3655401746004,0,26,34,358,6,0,0,336,165,16,24.3338109275254,0,0,35,8,8,0,0,0,1,7,5,3,92,10,0,2,0,0,1,1,0,0,0,7,36,4,3,11,6,148,1,2,0,1,39,0.5,0,0,1,0,0,0,0,0,0,0,0,0,39,,34,39,0,34,6,6,0,0,1,0,0,0,0,0
2009,1,NYG,REG,WAS,20,29,256,1,1,1,-8,1,1,225,120,11,8.70471471237331,3.85042387863685,0,31,103,0,1,0,6,-11.6969890728909,0,20,29,256,1,0,0,225,120,11,12.7473060454716,0,0,33,16,16,0,0,2,3,24,5,1,0,4,0,0,0,0,1,1,1,1,1,4,30,3,1,0,3,41,3,3,0,0,45,1,0,2,0,1,0,0,0,0,0,0,0,0,28;45;28,,,101,0,0,2,2,0,0,1,0,0,0,0,0
2009,1,NYJ,REG,HOU,18,31,272,1,1,0,0,0,0,296,122,13,6.29892852669866,-0.862719455072961,0,42,190,2,2,0,8,-0.48222331731813,0,18,31,272,1,0,0,296,122,13,6.29892852669866,0,0,30,7,11,0,0,2,2,21,8,1,0,3,0,0,0,0,2,2,1,1,0,10,80,3,3,34,1,20,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,3,3,0,0,1,0,0,0,0,0
2009,1,PHI,REG,CAR,17,29,102,2,1,2,-20,1,1,141,45,7,-12.8437741333908,-9.75695416845124,0,32,185,1,1,0,10,6.9919440156309,0,17,29,102,2,0,0,141,45,7,-4.00634034533853,0,1,48,3,11,0,0,2,5,55,10,5,47,10,0,0,0,0,0,0,2,2,1,9,76,5,2,106,2,45,1,2,0,1,49,0.5,0,0,0,1,0,0,0,0,0,0,0,0,49,,51,49,0,51,5,5,0,0,1,0,0,0,0,0
2009,1,PIT,REG,TEN,33,43,363,1,2,4,-42,0,0,402,115,18,8.65383841115378,13.7298188237257,0,23,36,0,0,0,2,-12.1798941245652,0,33,43,363,1,1,1,402,115,18,11.6131116802918,0,0,38,9,25,0,0,1,1,10,3,1,16,6,0,0,0,0,0,0,1,1,0,6,60,7,1,11,4,116,2,2,0,0,33,1,0,0,2,0,0,0,0,0,0,0,0,0,32;33,,,65,0,0,1,1,0,0,1,1,1,0,0,33
2009,1,SEA,REG,LA,25,36,279,3,2,0,0,0,0,303,164,17,13.0786099286634,10.0818138983515,0,34,167,1,0,0,6,-0.964560004416853,0,25,36,279,3,1,1,303,164,17,7.87564809102332,0,0,35,5,9,0,0,1,3,21,7,0,0,8,0,1,0,0,1,1,1,1,0,4,25,2,4,28,1,20,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1,0,0,0,0,0
2009,1,SF,REG,ARI,18,31,209,1,0,4,-27,1,1,292,92,10,2.12121528747439,-1.84433469849248,0,25,21,1,0,0,1,-12.0225659849239,0,18,31,209,1,0,0,292,92,10,10.0876305594541,0,0,42,10,10,0,0,1,3,29,8,2,12,8,0,0,0,0,0,0,0,0,0,4,31,2,4,37,2,40,2,2,0,0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,37;50,,,87,0,0,2,2,0,0,1,0,0,0,0,0
2009,1,TB,REG,DAL,25,42,276,1,0,0,0,0,0,479,53,14,6.24173672284657,4.27016296557018,0,31,174,2,1,0,11,6.24928416463081,0,25,42,276,1,0,0,479,53,14,6.24173672284657,0,0,37,5,5,0,0,0,1,9,10,0,0,3,0,1,0,0,2,3,0,0,0,3,15,3,3,27,4,101,0,2,1,1,,0,0,0,0,0,0,0,0,0,0,1,0,0,,46,38,0,46,38,3,3,0,0,1,0,0,0,0,0
2009,1,TEN,REG,PIT,22,35,244,1,1,1,-10,0,0,300,88,14,7.51404183953284,3.73002251281458,0,25,86,0,0,0,2,-4.29762734717224,0,22,34,244,1,1,1,300,88,14,6.10173780624038,0,0,40,18,32,0,0,1,4,42,8,2,80,4,0,1,0,0,1,1,1,1,0,5,28,1,4,14,3,59,1,3,1,1,45,0.333333333333333,0,0,0,1,0,0,0,0,1,0,0,0,45,37,31,45,37,31,1,1,0,0,1,0,0,0,0,0
2009,1,WAS,REG,NYG,19,26,211,1,1,3,-24,1,1,92,133,13,-5.03549001682437,8.39338737726212,0,21,85,1,0,0,3,-1.18054013705114,0,19,26,211,1,1,0,92,133,13,6.23776859970531,0,0,31,23,23,0,0,1,1,8,2,1,18,6,0,0,0,0,1,1,1,1,0,4,32,5,1,1,5,115,1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,2,2,0,0,1,0,0,0,0,0
2009,2,ARI,REG,JAX,27,32,265,2,0,0,0,0,0,182,161,16,18.1703534352987,15.8214974217117,0,28,118,1,2,1,7,-4.53158924664604,0,27,32,265,2,1,0,182,161,16,18.1703534352987,0,1,46,0,6,0,0,4,4,2,4,1,7,3,0,2,0,83,2,2,2,2,0,7,58,4,2,0,2,51,1,2,1,0,45,0.5,0,0,0,1,0,0,0,0,0,1,0,0,45,48,,45,48,0,4,4,0,0,1,0,0,0,0,0
2009,2,ATL,REG,CAR,21,27,220,3,1,0,0,0,0,239,48,12,13.0783914847416,13.6689383674551,0,37,151,1,1,1,11,-4.54233461554395,0,21,27,220,3,0,0,239,48,12,13.0783914847416,0,0,36,11,11,0,0,2,1,12,4,1,4,6,0,0,0,9,0,0,1,1,0,6,40,3,0,0,3,102,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1,0,0,0,0,0
2009,2,BAL,REG,LAC,18,27,190,2,1,1,-9,0,0,192,83,11,1.66556888975902,5.94871816811738,0,32,130,2,1,0,10,3.00446655995955,0,18,27,190,2,0,0,192,83,11,2.88319903780939,0,0,43,9,9,0,0,1,2,15,8,2,12,5,0,0,0,0,1,1,0,0,0,4,32,2,0,0,6,152,1,1,0,0,33,1,0,0,1,0,0,0,0,0,0,0,0,0,33,,,33,0,0,4,4,0,0,1,0,0,0,0,0
2009,2,BUF,REG,TB,21,31,230,2,1,2,-10,0,0,328,77,13,0.190433125976736,11.3291936055306,0,35,218,0,1,1,8,-1.32290212536464,0,21,31,230,2,0,0,328,77,13,2.82677861725565,0,0,29,19,25,0,0,0,2,0,13,2,103,9,1,0,0,0,0,0,0,0,0,7,55,3,3,31,4,71,4,4,0,0,43,1,0,2,1,1,0,0,0,0,0,0,0,0,31;43;27;20,,,121,0,0,3,3,0,0,1,0,0,0,0,0
2009,2,CAR,REG,ATL,25,41,308,1,1,1,-12,0,0,423,102,16,10.5064963205459,-1.32149559695546,0,25,144,1,2,1,8,-2.5343606544775,0,25,41,308,1,0,0,423,102,16,12.3472393765787,0,0,52,6,6,0,0,1,0,0,0,1,13,1,0,0,0,0,1,1,1,1,0,6,35,5,2,17,0,0,2,2,0,0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,38;50,,,88,0,0,2,2,0,0,1,0,0,0,0,0
2009,2,CHI,REG,PIT,27,38,236,2,0,1,-4,0,0,217,112,13,9.59991998923942,10.0767984202034,0,18,43,0,0,0,2,-6.97998922667968,0,27,38,236,2,1,0,217,112,13,10.8922382467426,0,0,45,7,7,0,0,1,2,18,5,1,14,2,0,0,0,0,1,1,1,1,0,10,80,4,2,14,3,53,1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,2,2,0,0,1,0,0,0,0,0
2009,2,CIN,REG,GB,15,23,185,3,2,2,-17,0,0,224,98,10,3.65207652261597,7.81356225843015,0,34,151,1,1,0,8,2.96728696789564,0,15,23,185,3,1,0,224,98,10,5.92250991173205,0,0,40,9,11,0,0,2,6,39,10,0,0,4,0,0,0,0,2,3,1,1,0,13,100,5,5,114,3,67,1,1,0,0,40,1,0,0,0,1,0,0,0,0,0,0,0,0,40,,,40,0,0,4,4,0,0,1,0,0,0,0,0
2009,2,CLE,REG,DEN,18,31,161,0,1,4,-15,0,0,268,43,9,-8.44748903438259,-4.02395069599152,0,21,54,0,1,1,2,-8.18045775609789,0,18,30,161,0,1,1,268,43,9,-4.93532898183722,0,0,49,7,13,0,0,1,0,0,3,0,0,1,0,0,0,0,0,1,1,1,0,4,43,1,2,24,3,60,2,2,0,0,47,1,0,1,0,1,0,0,0,0,0,0,0,0,22;47,,,69,0,0,0,0,0,0,,0,0,0,0,0
2009,2,DAL,REG,NYG,13,29,127,1,3,0,0,0,0,221,75,7,-14.0774958411278,-18.8927575432021,0,29,251,3,0,0,15,15.7675799209974,0,13,29,127,1,0,0,221,75,7,-14.0774958411278,0,0,52,0,10,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0,0,0,0,4,50,4,1,4,7,163,1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,4,4,0,0,1,0,0,0,0,0
2009,2,DEN,REG,CLE,19,37,263,1,0,0,0,0,0,242,163,13,8.22951042882612,-8.69298009453593,0,37,186,2,0,0,9,4.19205223966856,0,19,37,263,1,0,0,242,163,13,8.22951042882612,0,0,40,5,7,0,0,1,4,15,5,1,3,7,0,0,0,0,0,0,2,2,0,5,50,4,3,10,2,46,2,4,2,0,38,0.5,0,1,1,0,0,0,0,0,2,0,0,0,23;38,39;37,,61,76,0,3,3,0,0,1,0,0,0,0,0
2009,2,DET,REG,MIN,18,30,152,1,2,2,-16,1,0,176,109,7,-10.6417999689327,-8.14641909352664,0,34,129,0,1,1,9,-3.26862500759307,0,18,29,152,1,0,0,176,109,7,-6.52003712093917,0,0,42,3,23,0,0,1,3,16,7,0,0,2,0,0,0,0,1,1,1,1,0,6,45,5,1,7,6,96,2,2,0,0,48,1,0,0,1,1,0,0,0,0,0,0,0,0,30;48,,,78,0,0,1,1,0,0,1,0,0,0,0,0
2009,2,GB,REG,CIN,21,39,261,1,0,6,-39,1,0,398,110,13,0.535420936239938,-3.85045213134665,0,18,89,1,0,0,5,1.52021758403862,0,21,38,261,1,1,1,398,110,13,2.70596684107888,0,0,41,12,16,0,0,1,2,17,4,2,59,5,1,0,0,0,1,1,0,0,0,11,76,7,0,0,5,113,1,2,1,0,45,0.5,0,0,0,1,0,0,0,0,0,0,1,0,45,55,,45,55,0,3,3,0,0,1,0,0,0,0,0
2009,2,HOU,REG,TEN,25,39,357,4,0,0,0,0,0,356,154,15,25.9338250628134,6.15614950656891,0,29,63,0,2,0,4,-14.3112102268017,0,25,39,357,4,0,0,356,154,15,25.9338250628134,0,0,41,11,13,0,0,0,1,7,3,1,13,4,0,1,0,0,2,2,1,1,0,6,40,3,3,14,3,50,2,2,0,0,38,1,0,1,1,0,0,0,0,0,0,0,0,0,38;23,,,61,0,0,4,4,0,0,1,0,0,0,0,0
2009,2,IND,REG,MIA,14,23,303,2,0,1,-8,0,0,271,164,11,16.3056211190506,5.53101806536965,0,11,61,1,0,0,3,1.62086793180788,0,14,23,303,2,0,0,271,164,11,17.5536345991514,0,0,60,12,12,0,0,1,2,19,1,1,0,3,0,0,0,0,0,0,0,0,0,4,20,2,1,2,5,90,2,2,0,0,48,1,0,0,0,2,0,0,0,0,0,0,0,0,43;48,,,91,0,0,3,3,0,0,1,0,0,0,0,0
2009,2,JAX,REG,ARI,23,43,282,2,1,4,-2,2,1,498,75,13,-1.73615628225004,-7.30064705360767,0,20,92,0,1,0,4,-0.764586038771085,0,23,43,282,2,1,1,498,75,13,0.164160271464182,0,0,51,0,4,0,0,3,0,0,1,0,0,1,0,0,0,0,2,2,2,2,0,8,50,4,1,11,4,85,1,2,0,1,30,0.5,0,0,1,0,0,0,0,0,0,0,0,0,30,,46,30,0,46,2,2,0,0,1,0,0,0,0,0
2009,2,KC,REG,LV,24,39,241,1,2,2,-5,0,0,270,109,13,-5.77369975479466,-1.47498884262183,0,38,173,0,0,0,10,1.25277384778019,0,24,39,241,1,0,0,270,109,13,-3.24581474491076,0,0,33,0,0,0,0,0,2,10,2,0,0,7,0,1,0,0,1,1,0,0,0,9,70,6,6,57,0,0,1,1,0,0,23,1,0,1,0,0,0,0,0,0,0,0,0,0,23,,,23,0,0,1,1,0,0,1,0,0,0,0,0
2009,2,LA,REG,WAS,15,28,125,1,0,1,-6,0,0,171,55,9,0.546611184370704,-7.00788944959641,0,21,126,0,1,0,3,0.559869631251786,0,15,28,125,1,1,1,171,55,9,-3.42176444729557,0,0,35,17,21,0,0,1,1,5,2,0,0,4,0,0,0,0,1,1,1,1,0,6,45,3,2,13,4,55,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2009,2,LAC,REG,BAL,25,45,436,2,2,2,-15,0,0,522,212,14,10.2785719456046,5.08130442264469,0,21,53,0,0,0,4,-4.68834343983136,0,25,42,436,2,1,0,522,212,14,19.6801991410168,0,0,39,14,14,0,0,1,1,9,4,1,22,2,0,0,0,0,1,1,0,0,0,12,85,5,0,0,5,150,4,4,0,0,29,1,0,4,0,0,0,0,0,0,0,0,0,0,29;22;23;25,,,99,0,0,2,2,0,0,1,0,0,0,0,0
2009,2,LV,REG,KC,7,24,109,0,0,2,-10,0,0,305,52,6,-4.7788666195685,-27.5994382798672,0,25,67,1,0,0,3,-4.9342433258291,0,7,24,109,0,0,0,305,52,6,-3.35079705039802,0,0,65,4,4,0,0,0,2,5,6,2,8,4,0,1,0,0,1,1,0,0,0,7,45,4,2,0,2,41,2,2,0,0,54,1,0,0,0,1,1,0,0,0,0,0,0,0,48;54,,,102,0,0,1,1,0,0,1,0,0,0,0,0
2009,2,MIA,REG,IND,22,33,183,0,1,2,-19,1,0,358,30,13,5.98378915125939,12.9013072098455,0,49,239,2,0,0,14,5.76451836406603,0,22,31,183,0,0,0,358,30,13,9.85907437426938,0,0,20,4,4,0,0,0,1,8,3,0,0,2,0,0,0,0,1,1,0,0,0,4,20,4,1,8,4,91,3,4,1,0,45,0.75,0,0,0,3,0,0,0,0,0,1,0,0,45;44;45,49,,134,49,0,2,2,0,0,1,0,0,0,0,0
