season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2003,2,DEN,REG,LAC,16,29,192,3,0,1,-7,1,0,0,192,10,8.30732389224075,,0,33,197,1,0,0,10,11.2602269962081,0,16,0,192,3,0,0,0,0,10,17.7437802997843,0,0,40,8,8,0,0,0,0,0,0,1,2,9,0,0,0,0,1,1,0,0,0,10,81,4,3,17,4,96,3,3,0,0,45,1,0,0,2,1,0,0,0,0,0,0,0,0,30;45;34,,,109,0,0,4,4,0,0,1,0,0,0,0,0
2003,2,DET,REG,GB,26,55,241,0,3,1,-4,1,0,0,241,10,-26.3383592419325,,0,17,56,0,0,0,3,-4.48903556878213,0,26,0,241,0,0,0,0,0,10,11.1194450136625,0,0,33,15,25,0,0,1,0,0,0,1,4,4,0,0,0,0,1,1,1,1,0,7,60,4,2,8,5,115,2,2,0,0,52,1,0,1,0,0,1,0,0,0,0,0,0,0,22;52,,,74,0,0,0,0,0,0,,0,0,0,0,0
2003,2,GB,REG,DET,15,28,132,2,1,0,0,0,0,0,132,9,0.166345285959706,,0,35,200,1,1,0,7,2.03764699748717,0,15,0,132,2,0,0,0,0,9,12.4968431113521,0,0,43,10,10,0,0,0,0,0,0,3,70,15,1,1,0,0,0,0,0,0,0,7,35,3,3,7,2,51,1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,4,4,0,0,1,0,0,0,0,0
2003,2,HOU,REG,NO,17,36,213,0,2,5,-30,0,0,0,213,10,-17.7381249648752,,0,24,75,1,0,0,4,0.651443581996062,0,17,0,213,0,0,0,0,0,10,13.4226383254863,0,0,39,11,11,0,0,0,2,7,0,0,0,4,0,0,0,0,0,0,0,0,0,11,86,4,5,32,5,149,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,1,1,0,0,1,0,0,0,0,0
2003,2,IND,REG,TEN,14,21,173,1,0,1,-9,0,0,0,173,8,3.88657410185537,,0,34,127,1,1,0,12,-3.49191316985525,0,14,0,173,1,0,0,0,0,8,12.4484681600006,0,0,40,14,14,0,0,2,5,26,0,1,75,6,1,0,0,0,2,4,1,1,0,6,38,3,3,41,1,38,4,4,0,0,48,1,0,2,0,2,0,0,0,0,0,0,0,0,29;41;23;48,,,141,0,0,3,3,0,0,1,0,0,0,0,0
2003,2,JAX,REG,BUF,26,40,214,1,0,3,-22,0,0,0,214,12,-6.91434276379011,,0,22,95,1,0,0,7,5.20362503531374,0,26,0,214,1,0,0,0,0,12,8.71153189003235,0,0,43,2,12,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,97,4,2,14,7,159,1,2,1,0,44,0.5,0,0,0,1,0,0,0,0,0,1,0,0,44,48,,44,48,0,2,2,0,0,1,0,0,0,0,0
2003,2,KC,REG,PIT,15,21,125,1,2,1,-1,0,0,0,125,6,-3.60047939314973,,0,35,158,3,0,0,10,0.79100615013158,0,15,0,125,1,0,0,0,0,6,11.4659528176999,0,1,52,3,3,0,0,1,4,16,0,3,88,7,1,0,0,0,0,0,1,1,0,4,32,1,4,62,3,146,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,6,1,0,0.833333333333333,0,0,0,0,0
2003,2,LA,REG,SF,25,36,236,2,0,5,-46,2,2,0,236,13,-5.8344393441301,,0,24,88,1,0,0,4,-2.01517397482572,0,25,0,236,2,0,0,0,0,13,16.1585892555806,0,0,46,9,9,0,0,0,1,1,0,1,65,7,0,1,0,0,0,0,0,0,0,4,43,3,4,13,5,121,2,2,0,0,29,1,0,2,0,0,0,0,0,0,0,0,0,0,29;28,,,57,0,0,3,3,0,0,1,1,1,0,0,28
2003,2,LAC,REG,DEN,20,41,182,1,1,0,0,0,0,0,182,10,-8.4681396533588,,0,18,121,0,0,0,8,2.27563445741544,0,20,0,182,1,0,0,0,0,10,16.8189205385019,0,0,39,13,13,0,0,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,11,96,2,3,44,8,152,2,2,0,0,25,1,1,1,0,0,0,0,0,0,0,0,0,0,19;25,,,44,0,0,1,1,0,0,1,0,0,0,0,0
2003,2,LV,REG,CIN,13,28,103,0,0,0,0,0,0,0,103,4,-7.48203972607307,,0,20,134,1,0,0,6,2.81232139359143,0,13,0,103,0,0,0,0,0,4,5.17522380049923,0,0,47,24,24,0,0,0,2,16,0,2,83,7,1,0,0,0,0,0,0,0,0,6,59,3,5,81,5,100,3,3,0,0,40,1,0,1,1,1,0,0,0,0,0,0,0,0,40;26;39,,,105,0,0,2,2,0,0,1,0,0,0,0,0
2003,2,MIA,REG,NYJ,14,19,190,1,0,1,-1,1,1,0,190,10,8.68077742872993,,0,44,187,2,0,0,11,3.98197627195623,0,14,0,190,1,0,0,0,0,10,18.3627761292155,0,0,27,15,17,0,0,0,1,7,0,1,14,8,0,0,0,0,0,0,0,0,0,4,30,2,0,0,2,39,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0
2003,2,MIN,REG,CHI,20,26,214,2,0,3,-16,2,1,0,214,11,4.73858878788638,,0,39,202,1,1,0,14,3.11375064210733,0,20,0,214,2,0,0,0,0,11,18.3461525410333,0,0,30,6,10,0,0,0,3,17,0,1,19,2,0,0,0,0,2,2,0,0,0,3,25,3,2,36,4,95,1,2,1,0,23,0.5,0,1,0,0,0,0,0,0,0,0,1,0,23,53,,23,53,0,3,3,0,0,1,0,0,0,0,0
2003,2,NE,REG,PHI,30,44,255,3,0,2,-8,0,0,0,255,13,6.63995916833638,,0,30,62,0,0,0,3,-9.99535363935865,0,30,0,255,3,0,0,0,0,13,22.144809180121,0,0,45,0,6,0,0,4,7,42,0,2,51,16,1,0,0,0,1,2,4,5,0,8,84,5,5,47,3,57,1,1,0,0,27,1,0,1,0,0,0,0,0,0,0,0,0,0,27,,,27,0,0,4,4,0,0,1,0,0,0,0,0
2003,2,NO,REG,HOU,18,27,189,2,0,2,-7,0,0,0,189,8,4.61725779382916,,0,27,110,1,0,0,4,-2.42409908823902,0,18,0,189,2,0,0,0,0,8,14.5131356943625,0,0,43,11,11,0,0,0,5,30,0,2,49,11,1,0,0,0,0,0,0,0,0,9,78,4,4,15,2,37,1,1,0,0,39,1,0,0,1,0,0,0,0,0,0,0,0,0,39,,,39,0,0,4,4,0,0,1,0,0,0,0,0
2003,2,NYG,REG,DAL,21,51,265,3,2,2,-9,1,0,0,265,14,-3.41529550292762,,0,17,53,0,1,1,4,-7.60215069164329,1,21,0,265,3,0,0,0,0,14,25.4203959439765,0,0,52,22,22,0,0,2,3,14,0,1,29,3,1,0,0,0,1,1,0,0,0,10,102,5,1,9,8,194,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,3,3,0,0,1,0,0,0,0,0
2003,2,NYJ,REG,MIA,29,45,373,1,1,1,-7,0,0,0,373,17,6.25407430860557,,0,11,21,0,0,0,0,-5.66248889971757,0,29,0,373,1,0,0,0,0,17,20.5560893638676,0,0,30,29,29,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,1,1,0,7,52,3,3,12,1,32,1,1,0,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,30,,,30,0,0,1,1,0,0,1,0,0,0,0,0
2003,2,PHI,REG,NE,20,48,211,0,2,7,-42,3,2,0,211,13,-33.4288905511727,,0,17,99,1,1,1,7,1.30294122407213,0,20,0,211,0,0,0,0,0,13,10.9438094873331,0,0,60,0,16,0,0,0,2,8,0,0,0,7,0,1,0,0,1,1,0,0,0,7,53,6,4,29,6,123,1,1,0,0,57,1,0,0,0,0,1,0,0,0,0,0,0,0,57,,,57,0,0,1,1,0,0,1,0,0,0,0,0
2003,2,PIT,REG,KC,28,47,336,1,3,4,-16,0,0,0,336,14,-9.0012853293195,,0,16,60,0,0,0,2,-3.39437402802287,0,28,0,336,1,1,1,0,0,14,21.579139860371,0,0,51,3,3,0,0,0,1,1,0,2,35,4,1,0,0,0,0,0,0,0,0,8,82,4,2,9,7,175,2,2,0,0,51,1,0,1,0,0,1,0,0,0,0,0,0,0,20;51,,,71,0,0,2,2,0,0,1,0,0,0,0,0
2003,2,SEA,REG,ARI,10,21,195,2,0,1,-2,0,0,0,195,6,11.0951078799692,,0,30,130,2,0,0,8,4.64436870033387,0,10,0,195,2,0,0,0,0,6,20.5624667030061,0,0,41,11,11,0,0,2,2,12,0,4,12,6,0,0,0,0,0,0,2,2,1,8,64,0,3,50,1,14,1,1,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,37,,,37,0,0,5,5,0,0,1,0,0,0,0,0
2003,2,SF,REG,LA,21,38,243,2,1,1,-1,0,0,0,243,13,-1.45250346013382,,0,26,148,1,0,0,6,3.38742265239125,0,21,0,243,2,0,0,0,0,13,22.0423722497417,0,0,57,2,2,0,0,2,5,46,0,0,0,2,0,2,0,0,0,0,4,4,0,13,121,4,3,17,4,88,1,2,1,0,35,0.5,0,0,1,0,0,0,0,0,0,1,0,0,35,43,,35,43,0,3,3,0,0,1,0,0,0,0,0
2003,2,TB,REG,CAR,34,61,339,1,1,1,-2,0,0,0,339,16,-2.31918804551955,,0,22,60,0,0,0,8,-3.04651499266038,0,34,0,339,1,1,0,0,0,16,24.9311886070645,0,0,37,16,20,0,0,1,1,9,0,2,0,7,0,0,0,0,1,1,0,0,0,17,168,5,4,18,4,74,1,3,0,2,41,0.333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,41,,38;47,41,0,85,0,1,0,1,0,0,0,0,0,0
2003,2,TEN,REG,IND,22,34,209,1,1,5,-26,2,1,0,209,11,-14.9132296337048,,0,19,53,0,0,0,2,-4.33516560232965,0,22,0,209,1,0,0,0,0,11,12.4055078426027,0,0,28,24,24,0,0,0,1,9,0,0,0,1,0,0,0,0,1,1,0,0,0,10,99,6,3,18,7,113,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2003,2,WAS,REG,ATL,25,39,356,2,0,6,-46,2,2,0,356,16,1.87347653851566,,0,31,125,2,0,0,7,0.264203532249667,0,25,0,356,2,1,0,0,0,16,26.3734659677721,0,0,42,7,7,0,0,0,3,13,0,2,30,6,0,0,1,0,1,1,0,0,0,12,79,4,1,5,5,89,1,2,1,0,54,0.5,0,0,0,0,1,0,0,0,0,0,1,0,54,51,,54,51,0,4,4,0,0,1,0,0,0,0,0
2003,3,ARI,REG,GB,20,31,273,1,1,0,0,0,0,0,273,13,9.47226687845996,,0,31,81,1,1,0,8,-3.5464502274699,0,20,0,273,1,0,0,0,0,13,22.7469908488856,0,0,45,9,9,0,0,1,0,0,0,1,22,4,0,0,0,0,1,1,1,1,0,7,57,3,2,12,3,63,2,2,0,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,21;37,,,58,0,0,2,2,0,0,1,0,0,0,0,0
2003,3,ATL,REG,TB,18,31,127,0,4,2,-20,0,0,0,127,6,-18.2100089149205,,0,19,29,1,0,0,3,-5.63992507953662,0,18,0,127,0,0,0,0,0,6,3.83435635328777,0,0,51,4,4,0,0,1,1,8,0,0,0,1,0,0,0,0,0,0,1,1,0,5,35,4,2,67,6,100,1,2,1,0,29,0.5,0,1,0,0,0,0,0,0,0,1,0,0,29,44,,29,44,0,1,1,0,0,1,0,0,0,0,0
2003,3,BAL,REG,LAC,12,21,98,1,1,1,-1,0,0,0,98,6,0.649576920831763,,0,32,152,1,1,0,9,6.57966181210941,0,12,0,98,1,0,0,0,0,6,8.9725785717505,0,0,59,8,8,0,0,0,1,13,0,3,38,9,0,0,0,0,1,1,0,0,1,4,28,2,2,-6,3,66,1,1,0,0,49,1,0,0,0,1,0,0,0,0,0,0,0,0,49,,,49,0,0,3,3,0,0,1,0,0,0,0,0
2003,3,BUF,REG,MIA,10,26,98,0,3,4,-21,0,0,0,98,7,-21.1990450910525,,0,14,41,0,0,0,1,-2.48613330797525,0,10,0,98,0,0,0,0,0,7,4.77800554566784,0,0,52,0,26,0,0,1,1,7,0,2,54,3,1,0,0,0,0,0,1,1,0,11,84,5,2,18,2,29,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2003,3,CIN,REG,PIT,16,24,157,1,1,4,-32,0,0,0,157,8,-6.32152318910485,,0,16,57,0,0,0,1,-0.478170082555153,0,16,0,157,1,0,0,0,0,8,10.495358430373,0,0,54,0,18,0,0,0,1,2,0,1,11,6,0,0,0,0,0,0,0,0,0,7,49,4,2,38,4,90,1,1,0,0,44,1,0,0,0,1,0,0,0,0,0,0,0,0,44,,,44,0,0,1,1,0,0,1,0,0,0,0,0
2003,3,CLE,REG,SF,25,38,222,2,1,3,-22,0,0,0,222,15,7.11386783783668,,0,19,51,0,0,0,3,-4.03500473912573,0,25,0,222,2,0,0,0,0,15,26.1978887770092,0,0,37,17,17,0,0,1,2,8,0,1,19,2,0,1,0,0,1,1,0,0,0,7,60,4,1,7,3,80,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,48,,0,48,0,1,1,0,0,1,0,0,0,0,0
2003,3,DEN,REG,LV,14,21,197,2,0,2,-4,0,0,0,197,11,12.4825894219846,,0,39,190,2,2,1,7,-1.84777577515342,0,14,0,197,2,0,0,0,0,11,21.1836626036384,0,0,41,4,6,0,0,0,5,28,0,1,0,8,0,0,0,0,1,1,0,0,0,6,35,5,5,75,1,24,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,20,,,20,0,0,4,4,0,0,1,0,0,0,0,0
2003,3,DET,REG,MIN,24,42,235,0,3,2,-10,0,0,0,235,13,-7.48175017244873,,0,26,77,1,2,0,5,-6.48020260944031,0,24,0,235,0,0,0,0,0,13,14.9075124636266,0,0,33,2,16,0,0,0,2,2,0,1,0,8,0,0,0,0,2,2,0,0,0,9,56,4,4,70,5,94,2,2,0,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,27;37,,,64,0,0,1,1,0,0,1,0,0,0,0,0
2003,3,GB,REG,ARI,23,33,245,1,1,0,0,0,0,0,245,11,7.39181338644271,,0,23,66,0,2,1,8,-6.24114491482033,0,23,0,245,1,0,0,0,0,11,17.0535137238059,0,0,46,6,6,0,0,1,0,0,0,1,7,4,0,0,0,0,1,1,0,0,0,4,48,4,4,60,5,94,2,2,0,0,40,1,0,0,0,2,0,0,0,0,0,0,0,0,40;40,,,80,0,0,1,1,0,0,1,0,0,0,0,0
2003,3,HOU,REG,KC,24,38,218,2,2,1,-9,0,0,0,218,12,-2.68410272654728,,0,26,107,0,1,1,6,-5.52548233498237,0,24,0,218,2,1,1,0,0,12,14.952965114353,0,0,41,9,11,0,0,0,1,4,0,2,-6,8,0,0,0,0,0,0,0,0,0,10,74,3,3,9,7,164,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0
2003,3,IND,REG,JAX,21,33,216,2,1,0,0,0,0,0,216,11,4.76436127421065,,0,30,73,0,0,0,6,-7.65411977475742,0,21,0,216,2,0,0,0,0,11,18.0536117282602,0,0,34,15,15,0,0,1,2,8,0,0,0,4,0,0,0,0,0,0,1,1,0,4,20,2,3,35,3,73,3,3,0,0,46,1,0,1,1,1,0,0,0,0,0,0,0,0,46;36;29,,,111,0,0,2,2,0,0,1,0,0,0,0,0
2003,3,JAX,REG,IND,16,28,122,1,0,2,-8,0,0,0,122,7,-0.729100915301638,,0,25,152,0,2,1,8,-1.40520187700167,0,16,0,122,1,0,0,0,0,7,9.50496054411633,0,0,39,15,15,0,0,0,0,0,0,1,4,5,0,0,0,0,0,1,0,0,0,7,38,5,1,0,6,159,2,4,2,0,49,0.5,0,0,1,1,0,0,0,0,0,2,0,0,49;37,46;41,,86,87,0,1,1,0,0,1,0,0,0,0,0
2003,3,KC,REG,HOU,16,28,262,1,2,1,-4,0,0,0,262,12,7.31537373876199,,0,35,168,3,1,0,12,3.2784864474088,0,16,0,262,1,0,0,0,0,12,23.4119765879586,0,1,50,8,14,0,0,2,1,9,0,2,39,7,1,0,0,0,1,2,2,2,0,4,20,2,1,73,2,51,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,6,0,0,1,0,0,0,0,0
2003,3,LA,REG,SEA,21,34,226,1,2,0,0,0,0,0,226,14,7.10168074570648,,0,28,82,1,1,0,5,-4.6591200643419,0,21,0,226,1,0,0,0,0,14,20.1550998460152,0,0,42,11,11,0,0,1,4,36,0,1,4,6,0,3,0,0,1,1,0,0,0,3,15,1,4,25,5,99,3,3,0,0,33,1,0,1,2,0,0,0,0,0,0,0,0,0,28;33;33,,,94,0,0,2,2,0,0,1,0,0,0,0,0
2003,3,LAC,REG,BAL,28,45,270,0,3,1,-13,0,0,0,270,14,-7.01198382490873,,0,30,132,1,0,0,10,3.82022541418881,0,28,0,270,0,0,0,0,0,14,17.0851530248765,0,0,40,5,5,0,0,1,1,1,0,1,-2,3,0,0,0,0,0,0,0,0,0,10,61,5,5,31,4,53,1,2,1,0,24,0.5,0,1,0,0,0,0,0,0,0,0,1,0,24,50,,24,50,0,1,1,0,0,1,0,0,0,0,0
2003,3,LV,REG,DEN,17,35,184,0,1,5,-28,0,0,0,184,7,-11.4236037247412,,0,16,39,1,1,0,5,-3.09219543379732,0,17,0,184,0,0,0,0,0,7,13.734931643068,0,0,46,0,12,0,0,1,2,4,0,0,0,1,0,0,0,6,1,2,1,1,0,13,98,2,4,74,3,91,1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,1,1,0,0,1,0,0,0,0,0
2003,3,MIA,REG,BUF,16,28,154,1,2,1,-7,0,0,0,154,10,-11.8503864756571,,0,44,166,1,0,0,8,1.46267075330252,0,16,0,154,1,1,1,0,0,10,7.24729575891979,0,0,22,0,22,0,0,0,4,21,0,3,11,6,0,0,0,0,0,0,0,0,0,4,35,0,4,41,2,38,1,3,2,0,26,0.333333333333333,0,1,0,0,0,0,0,0,0,1,1,0,26,51;44,,26,95,0,2,2,0,0,1,0,0,0,0,0
2003,3,MIN,REG,DET,15,32,289,1,1,2,-2,0,0,0,289,10,10.4649252573859,,0,22,127,2,1,0,4,3.09810697787907,0,15,0,289,1,0,0,0,0,10,26.0952279209741,0,0,47,1,25,0,0,1,2,10,0,3,1,10,0,0,0,0,1,2,0,0,0,11,125,5,2,11,4,99,1,2,1,0,21,0.5,0,1,0,0,0,0,0,0,1,0,0,0,21,37,,21,37,0,2,2,0,0,1,0,0,0,0,0
2003,3,NE,REG,NYJ,15,26,181,0,0,5,-34,3,1,0,181,9,-8.5958924642096,,0,36,147,1,0,0,9,-1.82004615370533,0,15,0,181,0,0,0,0,0,9,12.0413064043969,0,0,21,26,26,0,0,1,0,0,0,1,55,5,1,0,0,0,2,2,0,0,0,9,87,3,1,23,5,111,3,3,0,0,47,1,0,2,0,1,0,0,0,0,0,0,0,0,24;22;47,,,93,0,0,2,2,0,0,1,0,0,0,0,0
2003,3,NO,REG,TEN,15,23,185,1,0,3,-20,1,0,0,185,8,3.39847563574578,,0,15,23,0,0,0,2,-4.92211140686413,0,15,0,185,1,1,1,0,0,8,10.1163494990906,0,0,54,1,11,0,0,1,1,1,0,0,0,4,0,0,1,0,1,1,1,1,0,5,27,2,0,0,7,131,1,1,0,0,31,1,0,0,1,0,0,0,0,0,0,0,0,0,31,,,31,0,0,1,1,0,0,1,0,0,0,0,0
2003,3,NYG,REG,WAS,24,39,276,3,0,1,-6,1,0,0,276,15,10.9526800987788,,0,31,129,0,0,0,7,-0.0565064051401998,0,24,0,276,3,1,0,0,0,15,25.5525559480302,0,0,46,0,4,0,0,0,3,16,0,1,22,8,0,0,0,0,2,2,0,0,0,15,124,5,0,0,5,120,1,2,1,0,29,0.5,0,1,0,0,0,0,0,0,1,0,0,0,29,37,,29,37,0,3,3,0,0,1,1,1,0,0,29
2003,3,NYJ,REG,NE,25,44,264,1,1,0,0,0,0,0,264,10,-11.5762849416397,,0,17,65,0,0,0,4,0.842314958371814,0,25,0,264,1,1,0,0,0,10,15.3435663087146,0,0,23,34,34,0,0,2,4,12,0,0,0,3,0,0,0,0,0,0,1,1,0,6,52,5,2,24,5,140,3,4,1,0,41,0.75,0,0,2,1,0,0,0,0,0,1,0,0,41;39;30,42,,110,42,0,1,1,0,0,1,0,0,0,0,0
2003,3,PIT,REG,CIN,21,34,240,1,1,1,-2,0,0,0,240,12,10.8041622342795,,0,38,138,1,0,0,10,-2.64826402731705,0,21,0,240,1,0,0,0,0,12,24.1103116336682,0,0,36,0,10,0,0,0,4,32,0,1,1,5,0,1,0,0,1,1,0,0,0,6,53,4,3,13,2,51,1,2,1,0,33,0.5,0,0,1,0,0,0,0,1,0,0,0,0,33,24,,33,24,0,2,2,0,0,1,0,0,0,0,0
2003,3,SEA,REG,LA,22,39,256,2,1,4,-36,1,0,0,256,13,-1.9545040568078,,0,22,96,0,0,0,6,-2.9731185870769,0,22,0,256,2,0,0,0,0,13,21.7962107117346,0,0,39,15,15,0,0,1,0,0,0,2,1,5,0,0,0,0,1,1,1,1,1,4,30,3,2,38,4,82,1,2,1,0,36,0.5,0,0,1,0,0,0,0,0,1,0,0,0,36,35,,36,35,0,3,3,0,0,1,0,0,0,0,0
2003,3,SF,REG,CLE,21,35,198,0,1,2,-8,1,0,0,198,11,1.43063377741346,,0,24,75,0,0,0,4,-8.6610340801165,0,21,0,198,0,0,0,0,0,11,9.79633236449445,0,0,39,11,11,0,0,1,3,22,0,1,0,4,0,0,0,0,1,1,1,1,0,8,88,5,2,25,3,56,4,4,0,0,46,1,0,0,2,2,0,0,0,0,0,0,0,0,38;44;46;36,,,164,0,0,0,0,0,0,,0,0,0,0,0
2003,3,TB,REG,ATL,16,24,192,2,0,1,-8,0,0,0,192,8,6.56185381800251,,0,37,132,2,1,1,9,-6.01795465807663,0,16,0,192,2,0,0,0,0,8,15.9917454890566,0,0,43,3,3,0,0,1,2,20,0,4,5,6,0,0,0,0,0,0,1,1,0,10,123,2,3,27,3,84,1,1,0,0,24,1,0,1,0,0,0,0,0,0,0,0,0,0,24,,,24,0,0,4,4,0,0,1,0,0,0,0,0
2003,3,TEN,REG,NO,24,35,281,2,0,2,-1,1,1,0,281,18,14.6984814170047,,0,35,105,1,0,0,8,-3.96133800846292,0,24,0,281,2,0,0,0,0,18,27.5623703639877,0,0,30,5,11,0,0,2,3,20,0,0,0,1,0,1,0,0,1,2,2,2,0,4,14,3,1,0,3,67,2,2,0,0,43,1,0,1,0,1,0,0,0,0,0,0,0,0,22;43,,,65,0,0,3,3,0,0,1,0,0,0,0,0
2003,3,WAS,REG,NYG,23,45,348,2,1,3,-16,0,0,0,348,15,9.80415674406864,,1,22,124,0,0,0,7,2.12297764036339,0,23,0,348,2,0,0,0,0,15,30.506357007248,1,0,56,0,2,0,0,2,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,17,142,4,2,30,3,64,2,4,2,0,42,0.5,0,0,1,1,0,0,0,0,0,1,1,0,42;33,53;49,,75,102,0,1,1,0,0,1,0,0,0,0,0
2003,4,ARI,REG,LA,13,21,135,0,0,1,-10,1,1,0,135,3,-13.7292827367345,,0,14,36,1,0,0,3,1.38618816738017,0,13,0,135,0,1,1,0,0,3,-0.0936917444486172,0,1,68,9,9,0,0,1,1,4,0,1,28,2,0,1,0,0,0,0,0,0,0,10,92,5,0,0,7,252,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2003,4,ATL,REG,CAR,14,23,152,0,1,6,-29,0,0,0,152,6,-11.419009296714,,0,23,144,0,0,0,6,2.4378193654702,0,14,0,152,0,0,0,0,0,6,6.24010258517228,0,0,51,1,7,0,0,2,0,0,0,0,0,2,0,0,0,0,1,2,1,1,0,9,84,4,0,0,5,112,1,2,1,0,28,0.5,0,1,0,0,0,0,0,0,0,0,1,0,28,55,,28,55,0,0,0,0,0,,0,0,0,0,0
2003,4,BAL,REG,KC,15,26,140,0,3,3,-16,0,0,0,140,7,-9.80938082056799,,0,36,202,1,0,0,13,4.88936001152615,0,15,0,140,0,0,0,0,0,7,7.59808567888103,0,0,40,10,10,0,0,1,3,23,0,0,0,4,0,1,0,0,0,0,0,0,0,4,30,3,5,38,3,60,1,1,0,0,29,1,0,1,0,0,0,0,0,0,0,0,0,0,29,,,29,0,0,1,1,0,0,1,0,0,0,0,0
2003,4,BUF,REG,PHI,27,43,296,1,0,2,-9,1,0,0,296,13,7.86462220131065,,0,12,21,1,0,0,1,-0.94552818388911,0,27,0,296,1,2,1,0,0,13,18.4181449539466,0,0,41,9,17,0,0,2,2,14,0,0,0,5,0,0,0,0,2,2,0,0,0,10,84,4,2,8,6,153,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,51,,0,51,0,1,1,0,0,1,0,0,0,0,0
2003,4,CAR,REG,ATL,17,27,168,1,0,0,0,0,0,0,168,9,6.80536514747655,,0,39,193,1,2,1,9,-4.99978312200436,0,17,0,168,1,1,0,0,0,9,16.3175079605426,0,0,42,3,11,0,0,0,6,29,0,1,4,5,0,0,0,0,2,3,0,0,0,4,40,2,1,6,2,30,3,3,0,0,53,1,0,1,1,0,1,0,0,0,0,0,0,0,53;23;38,,,114,0,0,2,2,0,0,1,0,0,0,0,0
2003,4,CHI,REG,GB,25,44,201,0,2,5,-21,0,0,0,201,12,-14.281525406212,,0,28,181,2,0,0,11,9.39744135126239,0,25,0,201,0,0,0,0,0,12,12.8009284483851,0,0,41,9,9,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,6,62,4,1,11,7,118,3,3,0,0,41,1,0,0,2,1,0,0,0,0,0,0,0,0,31;38;41,,,110,0,0,2,2,0,0,1,0,0,0,0,0
