season,week,team,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance
2004,1,DET,REG,CHI,14,26,187,1,1,1,-2,0,0,0,187,8,0.881381978956691,,0,30,77,0,0,0,3,-7.96110798278824,0,14,0,187,1,0,0,0,0,8,12.9651970443914,0,1,48,13,13,0,0,3,3,13,0,2,0,5,0,0,0,92,0,0,2,2,0,9,80,2,1,2,3,74,2,2,0,0,27,1,0,2,0,0,0,0,0,0,0,0,0,0,27;21,,,48,0,0,2,2,0,0,1,0,0,0,0,0
2004,1,GB,REG,CAR,15,22,143,1,0,2,-16,0,0,0,143,11,11.0946693875594,,0,47,152,2,1,0,11,0.448915273480092,0,15,0,143,1,0,0,0,0,11,19.0001721655135,0,0,33,4,12,0,0,1,2,22,0,1,16,7,0,0,0,0,1,1,1,1,0,8,77,2,3,26,2,43,1,1,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,41,,,41,0,0,3,3,0,0,1,0,0,0,0,0
2004,1,HOU,REG,LAC,19,25,229,0,2,2,-3,0,0,0,229,14,7.08881909396525,,0,29,110,2,1,1,5,-6.33486777095823,0,19,0,229,0,1,1,0,0,14,14.9746641797828,0,0,38,12,18,0,0,0,1,7,0,0,0,4,0,0,0,0,0,0,0,0,0,6,83,6,2,25,6,154,2,2,0,0,37,1,0,1,1,0,0,0,0,0,0,0,0,0,37;20,,,57,0,0,2,2,0,0,1,0,0,0,0,0
2004,1,IND,REG,NE,16,29,256,2,1,1,-12,0,0,0,256,11,10.2034133145358,,0,42,202,1,2,2,13,-0.459421690669842,0,16,0,256,2,0,0,0,0,11,24.4848732783898,0,0,28,19,19,0,0,1,2,15,0,1,12,2,0,0,0,0,0,0,1,1,0,3,20,4,2,20,4,89,1,2,1,0,32,0.5,0,0,1,0,0,0,0,0,0,1,0,0,32,48,,32,48,0,3,3,0,0,1,0,0,0,0,0
2004,1,JAX,REG,BUF,18,36,147,1,2,2,-5,0,0,0,147,8,-8.33876647979955,,0,23,83,0,0,0,4,-3.85453459329437,0,18,0,147,1,0,0,0,0,8,13.3575995967258,0,0,38,15,21,0,0,2,1,6,0,0,0,5,0,0,0,0,0,0,2,2,0,9,50,5,4,34,3,59,2,2,0,0,27,1,0,2,0,0,0,0,0,0,0,0,0,0,25;27,,,52,0,0,1,1,0,0,1,0,0,0,0,0
2004,1,KC,REG,DEN,16,32,174,0,1,1,-23,0,0,0,174,5,-7.56640042781698,,0,28,167,3,0,0,10,11.5288831647486,0,16,0,174,0,0,0,0,0,5,8.57640807379169,0,0,45,7,15,0,0,2,2,19,0,2,9,6,0,0,0,0,0,0,1,1,0,9,70,5,1,26,1,17,1,2,1,0,50,0.5,0,0,0,0,1,0,0,0,0,0,1,0,50,58,,50,58,0,3,3,0,0,1,0,0,0,0,0
2004,1,LA,REG,ARI,23,34,272,1,1,0,0,0,0,0,272,15,10.0944569217063,,0,30,176,0,1,1,10,-3.09711901712861,1,23,0,272,1,1,1,0,0,15,14.243108043442,0,0,44,7,7,0,0,0,2,24,0,0,0,5,0,0,0,0,0,0,0,0,0,7,55,5,2,13,2,34,3,3,0,0,50,1,0,2,0,0,1,0,0,0,0,0,0,0,50;28;22,,,100,0,0,0,0,0,0,,0,0,0,0,0
2004,1,LAC,REG,HOU,17,24,209,2,0,1,-7,0,0,0,209,10,10.8027719928185,,0,32,122,1,2,0,6,-0.590264434693381,0,17,0,209,2,0,0,0,0,10,18.9728704467416,0,0,40,10,22,0,0,2,2,3,0,2,0,6,0,0,0,0,2,3,2,2,0,8,60,3,1,13,4,102,2,2,0,0,48,1,0,1,0,1,0,0,0,0,0,0,0,0,48;29,,,77,0,0,3,3,0,0,1,0,0,0,0,0
2004,1,LV,REG,PIT,20,37,305,2,2,3,-8,3,1,0,305,13,3.91511552140126,,1,22,61,0,1,0,4,-4.02645974620827,0,20,0,305,2,0,0,0,0,13,32.1444012364784,1,0,36,15,23,0,0,1,2,12,0,0,0,6,0,0,0,0,2,2,1,1,0,5,31,4,1,13,5,96,2,2,0,0,38,1,0,1,1,0,0,0,0,0,0,0,0,0,28;38,,,66,0,0,1,1,0,0,1,0,0,0,0,0
2004,1,MIA,REG,TEN,26,44,210,1,3,3,-12,1,0,0,210,11,-10.5863756085141,,0,20,65,0,1,0,4,-1.64240505220369,0,26,0,210,1,0,0,0,0,11,13.4868049436191,0,0,44,0,8,0,0,4,2,12,0,0,0,2,0,0,0,0,2,2,1,1,0,14,76,5,2,11,4,99,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,46,,0,46,0,1,1,0,0,1,0,0,0,0,0
2004,1,MIN,REG,DAL,18,24,279,5,0,2,0,0,0,0,279,13,20.3381686714711,,0,28,136,0,1,0,9,3.50830701214727,0,18,0,279,5,0,0,0,0,13,24.2532943060505,0,0,40,8,12,0,0,2,0,0,0,0,0,7,0,0,0,0,1,2,2,2,0,5,40,2,1,1,4,71,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,5,5,0,0,1,0,0,0,0,0
2004,1,NE,REG,IND,26,38,335,3,1,2,-15,1,0,0,335,18,17.8565266297444,,0,17,82,0,0,0,3,-2.14500005118316,0,26,0,335,3,0,0,0,0,18,28.4191646185936,0,0,27,35,35,0,0,2,1,12,0,1,5,3,0,1,0,0,1,1,2,2,0,8,55,5,2,6,5,107,2,2,0,0,43,1,0,0,1,1,0,0,0,0,0,0,0,0,32;43,,,75,0,0,3,3,0,0,1,0,0,0,0,0
2004,1,NO,REG,SEA,18,37,223,1,1,2,-16,0,0,0,223,9,-8.23332949687028,,0,19,74,0,1,1,3,-7.73922207643045,0,18,0,223,1,1,1,0,0,9,13.9822694303002,0,0,52,12,12,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,1,1,0,8,68,6,4,24,4,129,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2004,1,NYG,REG,PHI,19,37,269,0,0,5,-26,2,0,0,269,11,2.45061920250741,,0,23,170,2,1,1,6,1.45756716548931,0,19,0,269,0,0,0,0,0,11,22.4874496307457,0,0,51,0,12,0,0,0,2,17,0,0,0,6,0,0,0,0,2,2,0,0,0,5,30,5,1,8,5,119,1,1,0,0,53,1,0,0,0,0,1,0,0,0,0,0,0,0,53,,,53,0,0,2,2,0,0,1,0,0,0,0,0
2004,1,NYJ,REG,CIN,20,27,224,2,0,1,-5,1,0,0,224,10,10.3358179994928,,0,34,219,1,1,0,13,6.15942993492354,0,20,0,224,2,0,0,0,0,10,17.2425032221316,0,0,26,19,19,0,0,1,1,10,0,1,4,4,0,0,0,0,2,2,1,1,1,1,7,1,2,13,5,100,1,1,0,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,21,,,21,0,0,4,4,0,0,1,0,0,0,0,0
2004,1,PHI,REG,NYG,26,36,330,4,0,2,-17,0,0,0,330,16,21.1297700316926,,0,27,141,0,0,0,6,-5.33935042424128,0,26,0,330,4,0,0,0,0,16,32.2749027215759,0,0,44,1,13,0,0,2,5,26,0,0,0,13,0,0,0,0,0,0,1,1,0,8,50,3,3,50,3,67,1,2,1,0,45,0.5,0,0,0,1,0,0,0,0,0,0,1,0,45,53,,45,53,0,4,4,0,0,1,0,0,0,0,0
2004,1,PIT,REG,LV,13,22,142,0,0,2,-12,1,1,0,142,7,-2.71022048755549,,0,33,107,3,1,0,11,0.976082317362155,0,13,0,142,0,0,0,0,0,7,9.24063148070127,0,0,34,10,22,0,0,4,3,8,0,2,36,6,0,0,0,0,1,1,2,2,0,3,20,3,2,22,5,111,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,3,3,0,0,1,0,0,0,0,0
2004,1,SEA,REG,NO,19,29,246,1,1,0,0,0,0,0,246,11,11.3255496841157,,0,43,169,2,0,0,10,-1.02465266059153,0,19,0,246,1,1,1,0,0,11,16.5367100529838,0,0,39,9,9,0,0,2,2,16,0,1,0,8,0,0,0,0,0,0,2,2,0,5,45,2,3,26,2,46,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,3,3,0,0,1,0,0,0,0,0
2004,1,SF,REG,ATL,27,46,286,2,1,3,-20,0,0,0,286,17,-2.28811862328707,,0,23,93,0,1,1,3,-6.38419475284172,0,27,0,286,2,0,0,0,0,17,25.9586190019854,0,0,40,7,7,0,0,2,4,31,0,1,19,9,0,0,0,0,0,0,0,0,0,10,57,3,3,4,3,57,2,2,0,0,32,1,0,1,1,0,0,0,0,0,0,0,0,0,23;32,,,55,0,0,1,1,0,0,1,0,0,0,0,0
2004,1,TB,REG,WAS,24,37,169,0,1,4,-30,1,1,0,169,8,-13.704255802582,,0,15,30,0,0,0,2,-4.44867356750183,0,24,0,169,0,1,0,0,0,8,8.41765841213055,0,0,51,2,8,0,0,0,0,0,0,0,0,5,0,1,0,0,1,1,1,1,1,6,44,5,5,21,5,138,1,1,0,0,47,1,0,0,0,1,0,0,0,0,0,0,0,0,47,,,47,0,0,1,1,0,0,1,0,0,0,0,0
2004,1,TEN,REG,MIA,9,14,73,1,0,2,-12,0,0,0,73,6,1.83526677012908,,0,36,182,0,3,1,6,-5.68638558375962,0,9,0,73,1,1,0,0,0,6,8.29511399415787,0,0,48,0,8,0,0,1,3,12,0,3,48,7,1,0,0,0,2,2,0,0,0,7,55,2,2,9,0,0,1,2,1,0,22,0.5,0,1,0,0,0,0,0,0,1,0,0,0,22,33,,22,33,0,2,2,0,0,1,0,0,0,0,0
2004,1,WAS,REG,TB,13,24,125,0,0,0,0,0,0,0,125,5,-4.08091814663593,,0,39,166,1,2,1,9,-10.1273719430903,0,13,0,125,0,0,0,0,0,5,8.1812242352753,0,0,41,4,18,0,0,2,4,30,0,1,16,5,0,0,0,0,2,5,1,1,0,3,23,1,3,18,3,63,3,4,1,0,34,0.75,0,1,2,0,0,0,0,0,0,0,1,0,20;30;34,50,,84,50,0,1,1,0,0,1,0,0,0,0,0
2004,2,ARI,REG,NE,13,29,160,0,2,5,-43,1,0,0,160,7,-14.5880173169441,,0,16,50,1,0,0,2,-3.95663168219316,0,13,0,160,0,0,0,0,0,7,10.1316320213811,0,0,49,13,13,0,0,1,2,12,0,2,65,6,0,2,0,0,2,2,1,1,0,6,43,6,0,0,5,108,2,3,1,0,52,0.666666666666667,0,0,0,0,2,0,0,0,0,0,1,0,51;52,58,,103,58,0,0,0,0,0,,0,0,0,0,0
2004,2,ATL,REG,LA,14,19,179,1,0,1,-5,0,0,0,179,7,1.99319252523128,,0,38,242,2,0,0,15,10.7503346233656,0,14,0,179,1,0,0,0,0,7,10.1118124313653,0,0,41,2,2,0,0,1,5,35,0,1,0,3,0,0,0,0,0,0,1,1,1,6,51,3,3,35,4,89,2,2,0,0,35,1,0,1,1,0,0,0,0,0,0,0,0,0,35;25,,,60,0,0,4,4,0,0,1,0,0,0,0,0
2004,2,BAL,REG,PIT,10,18,98,0,0,2,-11,0,0,0,98,6,-3.68808807131813,,0,41,172,2,0,0,8,-1.74469942339682,0,10,0,98,0,0,0,0,0,6,7.72976932639722,0,0,38,11,11,0,0,1,4,26,0,2,59,5,1,0,0,0,0,0,1,1,0,10,123,4,6,82,3,46,3,3,0,0,35,1,0,1,2,0,0,0,0,0,0,0,0,0,35;27;34,,,96,0,0,3,3,0,0,1,0,0,0,0,0
2004,2,BUF,REG,LV,14,25,222,1,1,7,-46,0,0,0,222,8,0.807754309542137,,0,24,67,0,0,0,4,-4.89477292099036,0,14,0,222,1,0,0,0,0,8,22.2244563093991,0,0,34,15,15,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,55,5,2,9,4,90,1,1,0,0,32,1,0,0,1,0,0,0,0,0,0,0,0,0,32,,,32,0,0,1,1,0,0,1,0,0,0,0,0
2004,2,CAR,REG,KC,16,29,180,3,2,1,-5,1,0,0,180,15,5.24006005888805,,0,39,183,1,0,0,7,-2.17245648091193,0,16,0,180,3,0,0,0,0,15,25.1282197192195,0,0,43,3,3,0,0,1,3,15,0,1,13,5,0,0,0,0,1,1,1,1,0,6,51,5,3,18,2,61,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1,0,0,0,0,0
2004,2,CHI,REG,GB,10,18,132,1,1,1,-7,0,0,0,132,6,1.75013417075388,,0,35,182,1,1,1,10,3.18418538017031,0,10,0,132,1,1,0,0,0,6,11.6238102420466,0,0,47,14,18,0,0,1,0,0,0,2,31,6,0,0,0,0,0,0,1,1,1,2,15,1,1,6,3,65,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,45,,0,45,0,3,3,0,0,1,0,0,0,0,0
2004,2,CIN,REG,MIA,21,38,147,0,1,5,-31,0,0,0,147,8,-17.2666839167519,,0,29,94,0,0,0,4,-7.24195552978863,0,21,0,147,0,0,0,0,0,8,5.2978801516654,0,0,42,2,22,0,0,1,2,17,0,2,50,11,1,0,0,0,0,0,1,1,0,3,19,4,2,27,1,19,3,4,1,0,48,0.75,0,0,2,1,0,0,0,0,1,0,0,0,48;36;39,38,,123,38,0,1,1,0,0,1,1,1,0,0,39
2004,2,CLE,REG,DAL,8,28,71,0,3,1,-5,0,0,0,71,5,-19.1658268602412,,0,26,136,0,1,0,5,-1.44192234117376,0,8,0,71,0,0,0,0,0,5,4.48892877313143,0,0,46,0,18,0,0,1,1,7,0,3,71,7,0,0,0,0,0,0,1,1,0,6,31,5,1,11,3,21,4,4,0,0,49,1,0,2,0,2,0,0,0,0,0,0,0,0,45;23;49;22,,,139,0,0,0,0,0,0,,0,0,0,0,0
2004,2,DAL,REG,CLE,23,35,322,1,3,1,-7,0,0,0,322,13,-0.296529199047752,,0,28,126,1,1,1,7,-1.45699681830592,0,23,0,322,1,0,0,0,0,13,22.0225567504516,0,0,39,0,2,0,0,1,1,5,0,3,42,8,0,0,1,0,0,0,0,0,0,11,120,4,3,16,3,62,1,2,1,0,30,0.5,0,0,1,0,0,0,0,0,0,1,0,0,30,49,,30,49,0,2,2,0,0,1,0,0,0,0,0
2004,2,DEN,REG,JAX,23,39,250,0,0,0,0,0,0,0,250,13,5.77690813484961,,0,35,106,0,2,1,6,-7.49663525870893,0,23,0,250,0,0,0,0,0,13,16.9170160528156,0,0,31,0,12,0,0,1,2,11,0,0,0,3,0,1,0,0,2,3,0,0,0,7,57,6,3,32,2,49,2,3,1,0,44,0.666666666666667,0,1,0,1,0,0,0,0,0,0,1,0,44;22,51,,66,51,0,0,0,0,0,,0,0,0,0,0
2004,2,DET,REG,HOU,18,25,176,3,1,2,-4,0,0,0,176,11,5.6994526124258,,0,23,94,0,0,0,5,-1.24242064339342,0,18,0,176,3,0,0,0,0,11,17.7351983573753,0,1,55,2,18,0,0,3,5,39,0,1,2,6,0,0,0,0,0,0,2,2,0,8,65,1,0,0,4,157,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,,47,,0,47,0,4,4,0,0,1,0,0,0,0,0
2004,2,GB,REG,CHI,24,42,252,1,2,0,0,0,0,0,252,11,-6.04500015923729,,0,31,152,0,1,1,12,-4.49714896362275,0,24,0,252,1,0,0,0,0,11,11.6284033003638,0,0,34,13,15,0,0,2,1,7,0,1,0,3,0,0,0,0,0,0,1,1,0,6,50,4,3,34,4,74,1,2,1,0,25,0.5,0,1,0,0,0,0,0,0,0,1,0,0,25,45,,25,45,0,1,1,0,0,1,0,0,0,0,0
2004,2,HOU,REG,DET,23,34,313,2,1,5,-39,1,0,0,313,12,10.2325693970406,,0,32,112,0,2,1,9,-6.1132562958519,0,23,0,313,2,1,1,0,0,12,20.2860677658673,0,0,36,2,12,0,0,0,2,4,0,1,23,3,0,0,0,0,2,3,0,0,0,9,74,4,3,15,4,54,1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,1,1,0,0,1,0,0,0,0,0
2004,2,IND,REG,TEN,24,33,254,2,0,1,-10,0,0,0,254,13,11.0195914834637,,0,23,129,2,0,0,7,9.3193444731296,0,24,0,254,2,1,1,0,0,13,15.4444174933014,0,0,43,18,22,0,0,1,3,41,0,1,0,3,0,0,0,0,0,0,1,1,0,2,21,2,1,3,3,65,1,1,0,0,28,1,0,1,0,0,0,0,0,0,0,0,0,0,28,,,28,0,0,4,4,0,0,1,0,0,0,0,0
2004,2,JAX,REG,DEN,8,16,120,1,0,2,-11,0,0,0,120,4,-1.76666134019615,,0,22,67,0,1,0,2,-5.84702813561307,0,8,0,120,1,0,0,0,0,4,8.55544493277557,0,0,55,3,7,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,1,1,0,10,85,2,5,78,1,24,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0
2004,2,KC,REG,CAR,17,34,187,0,1,3,-15,1,1,0,187,9,-10.3441701395397,,0,23,109,1,0,0,7,-0.309835934924195,0,17,0,187,0,0,0,0,0,9,12.7597321886959,0,0,44,12,12,0,0,1,1,5,0,2,43,4,1,0,0,0,0,0,0,0,0,8,88,5,2,19,4,59,1,2,1,0,33,0.5,0,0,1,0,0,0,0,0,0,1,0,0,33,47,,33,47,0,2,2,0,0,1,0,0,0,0,0
2004,2,LA,REG,ATL,24,31,285,1,1,5,-35,1,1,0,285,8,3.98111122119008,,0,15,30,1,0,0,4,0.88716085458976,0,24,0,285,1,0,0,0,0,8,21.832099335792,0,0,45,10,10,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,10,75,4,1,-2,4,58,1,1,0,0,46,1,0,0,0,1,0,0,0,0,0,0,0,0,46,,,46,0,0,2,2,0,0,1,0,0,0,0,0
2004,2,LAC,REG,NYJ,15,35,223,1,2,1,-7,0,0,0,223,10,1.27650231830194,,0,25,111,2,2,1,10,-0.0478699077793863,0,15,0,223,1,1,0,0,0,10,22.4351873361447,0,1,44,16,16,0,0,0,0,0,0,0,0,3,0,1,0,0,1,2,0,0,0,5,44,4,4,30,7,209,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1,0,0,0,0,0
2004,2,LV,REG,BUF,19,27,209,1,0,2,-9,0,0,0,209,9,6.86121270170465,,0,26,73,0,0,0,3,-9.51612212714832,0,19,0,209,1,0,0,0,0,9,15.5844667482239,0,0,31,19,19,0,0,0,7,46,0,1,27,2,0,0,0,0,0,0,0,0,0,10,96,4,1,15,3,23,2,2,0,0,33,1,0,1,1,0,0,0,0,0,0,0,0,0,21;33,,,54,0,0,1,1,0,0,1,0,0,0,0,0
2004,2,MIA,REG,CIN,21,39,218,1,2,2,-17,0,0,0,218,11,-10.0138573032094,,0,20,25,0,0,0,0,-10.4181273438705,0,21,0,218,1,0,0,0,0,11,15.0604352162336,0,0,53,0,14,0,0,0,5,31,0,1,-3,4,0,3,0,0,3,3,0,0,0,8,69,3,7,78,4,47,2,2,0,0,47,1,0,0,0,2,0,0,0,0,0,0,0,0,43;47,,,90,0,0,1,1,0,0,1,0,0,0,0,0
2004,2,MIN,REG,PHI,37,47,343,1,1,4,-11,1,0,0,343,20,20.1186988935809,,0,19,78,0,2,1,3,-5.74893812838952,0,37,0,343,1,0,0,0,0,20,32.259508650197,0,0,34,0,16,0,0,1,2,19,0,0,0,3,0,0,0,0,2,2,1,1,0,10,70,5,0,0,6,123,3,4,1,0,42,0.75,1,0,1,1,0,0,0,0,0,1,0,0,42;19;39,44,,100,44,0,1,1,0,0,1,0,0,0,0,0
2004,2,NE,REG,ARI,15,26,217,2,2,2,-12,0,0,0,217,12,10.8630127929181,,0,42,172,0,1,1,11,-8.53801778770369,0,15,0,217,2,1,0,0,0,12,22.9394643327687,0,0,40,1,1,0,0,3,5,43,0,2,1,10,0,0,0,0,1,2,0,0,0,12,79,2,4,27,1,23,3,3,0,0,29,1,0,3,0,0,0,0,0,0,0,0,0,0,29;28;24,,,81,0,0,2,2,0,0,1,0,0,0,0,0
